target	source	prob	count
tokatlayıp	fists	1.0	1
tomar	scroll	1.0	1
tomarında	scroll	1.0	1
tomas	thomas	0.9091	10
tomruğa	secured	1.0	1
tomurcuklandıklarında	budding	1.0	1
tomurcuklanmış	overlaid	1.0	1
tonunu	tone	1.0	1
topal	lame	0.8333	5
topalları	lame	0.3333	1
topalların	injured	1.0	1
topaz	sapphire	1.0	1
topla	mat	0.6667	4
topladı	harmagedon	0.25	1
topladıkları	unpersuaded	1.0	1
topladılar	praetorium	0.4	2
topladığını	baptizing	1.0	1
toplam	fourteen	0.3333	1
toplama	office	1.0	3
toplamak	hen	0.5	2
toplamalar	collections	1.0	1
toplamamızı	enemy	1.0	1
toplaman	cured	1.0	1
toplaması	hen	1.0	2
toplamaya	gog	0.5	1
toplamayan	scatters	1.0	2
toplamayı	contribution	1.0	1
toplamayın	collect	1.0	1
toplamazlar	bramble	1.0	2
toplamış	dropsy	1.0	1
toplanacak	carcass	0.5	1
toplanacaklar	meet	0.5	1
toplanan	chests	0.5	1
toplananların	gog	1.0	1
toplandı	bewildered	0.2	1
toplandıkları	openly	0.5	1
toplandılar	gathered	0.625	5
toplandığı	beach	1.0	1
toplandığımız	lights	1.0	1
toplandığında	barabbas	1.0	1
toplandığınızda	gathered	1.0	1
toplanmamızla	gathering	1.0	1
toplanmanız	whenever	0.5	1
toplanması	accused	1.0	1
toplanmış	gathered	0.4	2
toplanmışlardı	locked	1.0	1
toplanmıştı	almost	0.25	1
toplantıdır	regular	1.0	1
toplantısı	consultation	1.0	1
toplanın	fly	1.0	1
toplanınca	derbe	0.5	1
toplanıp	assembled	0.5	1
toplanırsa	middle	1.0	1
toplanıyordu	infirmities	0.5	1
toplar	reaps	0.5	1
toplarken	darnel	1.0	1
toplayacak	winnowing	0.5	2
toplayacaklar	itching	0.5	1
toplayan	dragnet	0.5	1
toplayanlar	collected	1.0	1
toplayanın	lack	1.0	2
toplayarak	bundles	0.25	1
toplayın	bundles	0.5	1
toplayıp	gathered	0.2857	2
toplu	question	1.0	1
topluluk	assembly	0.125	1
toplulukla	barsabbas	0.3333	1
topluluklar	increased	0.3333	1
topluluklara	distributed	1.0	1
topluluklarda	throughout	1.0	1
topluluklardan	inferior	1.0	1
toplulukları	assemblies	0.2	1
toplulukların	partner	0.3333	1
topluluklarına	galatia	0.5	1
topluluklarında	confusion	0.5	1
topluluklarının	contentious	1.0	1
toplulukta	assembly	0.375	3
topluluktan	oppress	1.0	1
topluluğa	epaenetus	0.3333	1
topluluğu	assembly	0.5	7
topluluğun	assembly	0.1429	1
topluluğuna	corinth	0.3333	2
topluluğunda	abundantly	1.0	1
topluluğunu	houses	0.3333	1
topluluğunun	occasion	0.5	1
toplumlar	peoples	1.0	1
toplumunun	petitioned	1.0	1
toprak	bears	0.1818	2
toprakları	neighborhood	1.0	1
topraktakiler	honest	1.0	1
topraktan	dust	1.0	5
topraktır	sandals	1.0	1
toprağa	sixty	0.3333	4
toprağı	soil	0.5	3
toprağın	depth	0.3333	1
toprağını	sisters	1.0	2
topu	waited	1.0	2
topuk	ankle	1.0	1
torba	wallet	0.75	3
torbası	bag	1.0	1
torbasız	bag	1.0	1
torunları	grandchildren	1.0	1
toz	dust	0.6667	2
tozu	assuredly	1.0	1
tozunu	dust	1.0	4
trahonitis	fifteenth	1.0	1
traş	shameful	1.0	1
trofimos	sopater	1.0	1
tufan	flood	1.0	3
tufandan	marrying	1.0	1
tuhaf	gomorrah	1.0	1
tulumlar	wineskins	1.0	4
tulumlara	wineskins	1.0	3
tulumları	wineskins	1.0	2
tulumlarına	wineskins	1.0	3
tunca	burnished	1.0	1
tunç	brass	0.5	1
tut	hastily	0.2	1
tutabilir	mourn	1.0	1
tutabilirler	groomsmen	1.0	1
tutacak	clouds	1.0	2
tutacaklar	bridegroom	0.6	3
tutacaksın	catching	1.0	1
tutacaksınız	lament	1.0	1
tutacaktır	preserve	1.0	1
tutacağım	lustfulness	0.5	1
tutalım	sincerity	1.0	1
tutamadık	net	1.0	1
tutamadılar	fishing	1.0	1
tutamazlar	groomsmen	1.0	1
tutan	fishers	0.1667	2
tutana	reads	1.0	1
tutandır	reveal	1.0	1
tutanlar	possess	1.0	1
tutanlara	contrary	0.5	1
tutanlarla	bondservant	1.0	1
tutanların	sword	1.0	1
tutar	home	0.3333	1
tutarabilir	bridegroom	1.0	1
tutarak	expenses	0.3333	1
tutarken	fast	1.0	2
tutarlar	forearms	1.0	1
tutarlarken	fasted	0.5	1
tutarsa	keeps	0.6667	2
tutarsak	firm	0.5	1
tutarsanız	commandments	1.0	1
tutarsınız	commandments	1.0	1
tutarım	corinth	1.0	1
tutku	passions	1.0	1
tutkular	passions	1.0	1
tutkulara	former	0.5	1
tutkularla	insincerely	1.0	1
tutkuları	pride	0.5	2
tutkularına	lusts	0.6	3
tutkularından	pilgrims	1.0	1
tutkularını	fulfill	1.0	1
tutkularının	mockers	0.6667	2
tutkularınıza	conforming	1.0	1
tutkularınızdan	fightings	1.0	1
tutkularıyla	lusts	0.5	1
tutkundur	consent	1.0	1
tutkunu	boastful	1.0	1
tutkusuna	passion	1.0	1
tutkuyla	inappropriate	0.5	1
tutmadan	prejudice	1.0	1
tutmadı	agree	0.6667	2
tutmadılar	disregarded	1.0	1
tutmadınız	ordained	1.0	1
tutmak	attempt	0.1111	1
tutmakla	commandments	0.5	1
tutmaktır	keeping	1.0	1
tutmalarını	observe	1.0	1
tutmalıyım	wills	1.0	1
tutmasını	jailer	1.0	1
tutmaya	seize	0.4286	3
tutmayı	bathe	0.5	1
tutmaz	inappropriately	0.25	1
tutmazsın	herodians	1.0	1
tutmuyor	fast	0.6667	2
tutmuyorlar	circumcised	1.0	1
tutmuyormuş	possess	1.0	1
tutmuyorsunuz	keeps	1.0	1
tutmuş	caiaphas	0.5	1
tutmuştu	equal	1.0	1
tutmuştur	corroded	1.0	1
tutsak	captivity	0.3636	4
tutsaklar	singing	1.0	1
tutsakların	captives	1.0	1
tutsaklık	lifetime	1.0	1
tutsaklığında	poison	1.0	1
tutsağı	hardship	1.0	1
tuttu	doubt	0.25	1
tuttuk	played	1.0	1
tuttuktan	nights	1.0	1
tuttular	custody	0.1111	1
tuttularsa	persecute	1.0	1
tuttum	observed	1.0	1
tuttun	borne	0.5	1
tuttup	drinking	1.0	1
tutturdular	braided	1.0	1
tuttuğu	eighteen	1.0	1
tuttuğum	disregarded	1.0	1
tuttuğun	hook	1.0	1
tuttuğunu	magical	1.0	1
tuttuğunuz	anoint	0.3333	1
tutuk	impediment	0.5	1
tutukevini	locked	1.0	1
tutukladı	inquired	1.0	1
tutukladık	profane	1.0	1
tutuklamadı	treasury	1.0	1
tutuklamadınız	arrest	1.0	2
tutuklamak	bind	0.5	1
tutuklandıktan	custody	1.0	1
tutuklatmak	aretas	1.0	1
tutuklatmış	herodias	1.0	2
tutuklattıktan	squads	1.0	1
tutuklayanlara	guide	1.0	1
tutuklayın	kiss	1.0	2
tutuklayıp	deceit	0.3333	1
tutuklu	bonds	0.3333	4
tutukluluk	greets	0.6667	2
tutukluluğum	onesimus	1.0	1
tutukluluğuma	confident	1.0	1
tutukluluğumda	plundering	1.0	1
tutuklusu	appropriate	0.3333	1
tutuklusuyum	prisoner	1.0	1
tutukluyduk	confined	1.0	1
tutukluymuşsunuz	bonds	1.0	1
tutukluyu	accustomed	0.5	1
tutulacak	proper	1.0	1
tutulan	month	1.0	1
tutuldu	constant	0.5	1
tutuldum	press	1.0	1
tutulmaktadır	held	1.0	1
tutulması	agony	0.5	1
tutulmasına	fetters	1.0	1
tutulmasını	privileges	1.0	1
tutulmuş	possessed	0.7857	11
tutulmuştu	hung	1.0	1
tutulmuştur	excluded	1.0	1
tutulsun	kept	1.0	2
tutuluyorlar	tartarus	1.0	1
tutumdur	afflict	1.0	1
tutun	looking	0.5	1
tutunacak	existing	1.0	1
tutunalım	wavering	1.0	1
tutunarak	planks	1.0	1
tutunmalı	convict	1.0	1
tutunmalıdırlar	holding	1.0	1
tutunmazlar	ligaments	1.0	1
tutunursanız	firmly	1.0	1
tutup	took	0.2667	8
tutuyor	buys	0.3333	1
tutuyordu	fetters	0.5	1
tutuyordum	bright	1.0	1
tutuyorlardı	blow	0.5	1
tutuyorsan	profits	1.0	1
tutuyorsunuz	pitchers	0.5	1
tutuyorum	observed	0.5	2
tutuşmuş	kindled	1.0	1
tutuştular	inappropriate	1.0	1
tutuşturabilir	forest	1.0	1
tutuşunca	discord	1.0	1
tuz	salt	1.0	6
tuzak	snare	0.6667	2
tuzağa	trap	0.6	3
tuzağına	avoid	1.0	1
tuzağından	recover	1.0	1
tuzla	seasoned	1.0	2
tuzlanacaktır	salted	1.0	1
tuzlayacaksınız	flavor	1.0	1
tuzlu	yield	1.0	1
tuzluluğunu	saltiness	1.0	1
tuzu	flavor	1.0	1
tökez	block	1.0	3
tökezi	removed	1.0	1
tökezlediler	offended	0.3333	1
tökezleme	stumbling	0.6667	4
tökezlemek	finds	1.0	2
tökezlemelere	causing	1.0	1
tökezlemem	stumble	1.0	1
tökezlemene	causes	1.0	7
tökezlemenize	murmured	1.0	1
tökezlemesine	meat	0.3333	2
tökezlemeye	iniquity	1.0	1
tökezlemeyen	bridle	1.0	1
tökezlemezsiniz	election	1.0	1
tökezler	stumbles	1.0	1
tökezlerin	occasions	1.0	1
tökezleriz	bridle	1.0	1
tökezlerler	offense	0.5	1
tökezlerse	guilty	1.0	1
tökezlese	stumble	1.0	1
tökezleten	creates	1.0	1
tökezletilir	indignation	1.0	1
tökezletilmeyesiniz	caused	1.0	1
tökezletirse	millstone	1.0	1
tökezletmektense	millstone	1.0	1
tökezletmeyeyim	meat	1.0	1
tökezleyecek	hate	1.0	1
tökezleyip	tonight	0.6667	2
töreleri	advocate	0.5	1
törelerin	forsake	1.0	1
törelerine	leaders	1.0	1
törelerini	expert	1.0	1
töreniz	disobey	0.5	1
törenizi	reject	1.0	1
törenizle	handed	1.0	1
töresine	custom	0.5	1
töresini	forearms	0.5	1
töreyi	bathe	1.0	1
tövbe	repent	0.5294	27
tövbeye	repentance	1.0	8
tövbeyi	regret	1.0	1
tüccar	pearl	1.0	1
tüccara	merchant	1.0	1
tüccarlar	merchants	1.0	1
tüccarları	merchants	1.0	2
tüccarların	sorcery	1.0	1
tüccarlarına	insubordinate	1.0	1
tükenecek	elements	1.0	1
tükenince	ran	1.0	1
tükenmesin	fail	1.0	1
tükenmeyen	purses	1.0	1
tüketecek	utterly	1.0	1
tükürdü	saliva	1.0	1
tükürdüler	bowing	0.5	1
tükürecekler	spit	1.0	2
tükürmeye	palms	1.0	1
tükürükle	saliva	1.0	1
tükürüp	spat	1.0	3
tüm	all	0.629	39
tümen	legion	1.0	3
tümenden	legions	1.0	1
tümü	accomplished	0.0833	1
tümünden	offenders	1.0	1
tümüne	corinth	0.5	1
tümünü	make	0.25	1
tümüyle	action	0.125	1
tür	kind	0.55	11
türden	hypocrisies	0.3333	1
türlü	knowledge	0.1429	4
türün	bare	1.0	1
türünden	abstain	1.0	1
tütecek	hallelujah	0.5	1
tüten	bruised	1.0	1
tüyü	leather	1.0	1
tüyünden	wore	1.0	1
tıka	horse	1.0	1
tıkadılar	rushed	1.0	1
tıkayıp	fables	1.0	1
tıpkı	just	0.4706	8
tıraş	expenses	0.5	1
tırmanan	climbs	1.0	1
tırmandı	climbed	1.0	1
u	handmaidens	1.0	1
ucu	brightest	1.0	1
ucuna	winds	0.4	2
ucundan	ends	0.5	2
ucunu	dip	1.0	1
ufak	anxious	0.25	1
ufaklı	books	1.0	1
ufalayıp	rubbing	1.0	1
ulakları	messengers	1.0	2
ulaşan	heavens	0.5	1
ulaşmamışız	too	1.0	1
ulaşması	diligence	1.0	1
ulaşmasını	acceptable	1.0	1
ulaştı	alone	0.1429	1
ulaştık	chios	0.5	1
ulaştıklarında	reasoned	1.0	1
ulaştıklarını	softly	1.0	1
ulaştılar	bethsphage	1.0	1
ulaştırana	bruised	1.0	1
ulaştırmak	unrighteous	1.0	1
ulaştığında	leaped	1.0	1
ulaşınca	beroea	0.5	1
ulaşıp	haven	1.0	1
ulaşır	preceding	1.0	1
ulu	appearing	1.0	1
ulus	nation	0.9	9
ulusa	nation	0.6667	4
ulusla	provoke	1.0	1
uluslar	gentiles	0.6222	28
uluslara	gentiles	0.64	16
uluslardan	gentiles	0.9231	12
ulusları	nations	0.9167	11
ulusların	gentiles	0.6389	23
ulusta	fears	1.0	1
ulustan	peoples	0.4	2
ulusu	canaan	0.3333	1
ulusumdan	constrained	1.0	1
ulusumun	offerings	0.5	1
ulusumuz	prosperity	1.0	1
ulusumuzu	nation	0.3333	1
ulusun	calls	0.3333	1
ulusunu	dwellings	1.0	1
umarak	expecting	0.3333	1
umarsak	patience	1.0	1
umarım	acknowledged	0.3333	1
umdukları	attain	1.0	1
umduğu	unjust	1.0	1
umduğumuzdan	expected	1.0	1
umduğunuz	lend	1.0	1
ummuştuk	redeem	1.0	1
umuda	caused	0.25	1
umudu	hope	0.75	6
umududur	pleased	1.0	1
umudum	cheered	0.5	1
umudumuz	hope	0.25	1
umudumuzu	deliver	0.3333	1
umudun	sanctify	1.0	1
umuduna	heirs	1.0	1
umudundan	grounded	1.0	1
umudunu	appearing	0.25	1
umudunun	enlightened	1.0	1
umudunuz	believers	1.0	1
umudunuzu	action	0.5	1
umudunuzun	diligence	1.0	1
umuduyla	hope	0.5	2
umursadığı	muzzle	1.0	1
umursamadım	disregarded	1.0	1
umursamaz	flees	1.0	1
umursamazsak	transgression	1.0	1
umursamıyor	cushion	0.5	1
umut	hope	0.7391	17
umutla	attain	0.1667	1
umutlarımızı	shone	1.0	1
umutlarının	dragged	1.0	1
umutsuz	commonwealth	0.5	1
umutsuzluğa	offspring	1.0	1
umutta	continuing	1.0	1
umuttan	heavens	1.0	1
umuyordu	hoped	0.6667	2
umuyorum	disqualified	0.2	1
umuyoruz	sphere	1.0	1
un	silk	1.0	1
una	measures	1.0	1
unun	flour	1.0	1
unutkan	looks	1.0	1
unutma	supports	1.0	1
unutmayın	forget	0.6	3
unutmuşlardı	forgot	0.5	1
unutmuştur	lacks	1.0	1
unutsun	forget	1.0	1
unuttunuz	reasons	1.0	1
unutulmuş	assaria	1.0	1
unutup	forgetting	1.0	1
unutur	forgets	1.0	1
unutuyorlar	willfully	1.0	1
usandırmaz	tiresome	1.0	1
usanmayalım	weary	1.0	1
usanmayın	weary	1.0	1
ustası	builder	0.5	1
utanacaktır	adulterous	0.5	1
utanarak	bold	1.0	1
utanasınız	wake	1.0	1
utancımı	reproach	1.0	1
utancın	renounced	1.0	1
utancını	perfecter	1.0	1
utandı	glorious	1.0	1
utandırmak	shame	0.8333	5
utandığınız	ashamed	1.0	1
utanma	hardship	1.0	1
utanmadı	onesiphorus	1.0	1
utanmam	somewhat	1.0	1
utanmasın	christian	1.0	1
utanmayalım	appears	1.0	1
utanmıyor	ashamed	0.5	1
utanmıyorum	ashamed	1.0	2
utansın	note	0.5	1
utansınlar	evildoers	1.0	1
utanç	shameful	0.5	1
utançla	lowest	1.0	1
utançtır	revel	1.0	1
utanırsa	adulterous	0.5	1
utanırım	position	1.0	1
uyan	awake	0.5	1
uyanan	roused	1.0	1
uyandıkları	awake	1.0	1
uyandırarak	woke	1.0	1
uyandırdı	cell	1.0	1
uyandırdılar	raging	1.0	1
uyandırmak	admired	1.0	1
uyandırmaya	awake	1.0	1
uyandırıp	cushion	1.0	1
uyanlara	indignation	1.0	1
uyanma	awaken	1.0	1
uyanmazsan	thief	1.0	1
uyanık	watch	0.7273	16
uyanın	wake	1.0	1
uyar	reprove	0.3333	2
uyarana	warns	1.0	1
uyaranı	warns	1.0	1
uyararak	admonishing	0.5	1
uyardı	warned	0.5	4
uyardığım	forewarn	1.0	1
uyardığımı	remembering	1.0	1
uyardığımız	avenger	1.0	1
uyarmak	admonish	1.0	1
uyarmıştık	beforehand	0.5	1
uyarmıştım	warn	1.0	1
uyarı	shake	1.0	2
uyarıdan	factious	1.0	1
uyarıldı	copy	0.5	1
uyarılması	archelaus	1.0	1
uyarılınca	dream	1.0	1
uyarın	admonish	1.0	1
uyarınca	according	0.75	15
uyarıp	warned	1.0	1
uyarıyor	exhortations	1.0	1
uyarıyorum	forewarn	0.5	1
uydurulmuş	cunningly	1.0	1
uygula	prejudice	1.0	1
uyguladım	figure	1.0	1
uygulanabilir	force	1.0	1
uygulanabilmesi	testament	1.0	1
uygulandığı	joyous	1.0	1
uygulayamayacağı	advocate	1.0	1
uygulayan	doer	0.6667	2
uygulayanlardır	mother	1.0	1
uygulayıcıları	deluding	1.0	1
uygulayıcısı	hearer	1.0	1
uygun	lawful	0.2115	11
uygundu	accomplished	1.0	1
uygundur	lawful	0.1667	1
uygunsuz	behaving	0.5	1
uygunsuzca	unworthy	1.0	1
uygunsuzdur	jesting	1.0	1
uyku	awake	0.3333	1
uykuda	sleep	0.5	1
uykudan	awake	0.3333	1
uykudayken	slept	1.0	1
uykusundan	sleep	1.0	1
uykusuz	watchings	1.0	1
uykusuzlukta	beatings	1.0	1
uykuya	asleep	0.25	1
uymaları	decrees	1.0	1
uymayan	note	1.0	1
uymayanları	punishing	1.0	1
uymayanların	begins	1.0	1
uymayı	provision	1.0	1
uymayın	conforming	0.5	1
uymayıp	indignation	1.0	1
uysal	quarrelsome	1.0	1
uyudu	awake	0.5	1
uyudular	asleep	0.5	1
uyuklamaz	exploit	1.0	1
uyum	agree	0.5	1
uyumayacağız	changed	1.0	1
uyumayalım	sober	1.0	1
uyumuş	asleep	0.8	4
uyur	drunk	0.5	1
uyurken	sleeping	0.8333	5
uyuyan	awake	1.0	1
uyuyanlar	drunk	0.5	1
uyuyanların	asleep	0.5	1
uyuyor	sleeping	0.6667	4
uyuyordu	cushion	0.3333	1
uyuyorsa	recover	1.0	1
uyuyorsunuz	temptation	1.0	1
uyuşmaz	match	1.0	1
uyuşukluk	stupor	1.0	1
uzak	far	0.3684	7
uzaklaş	wants	1.0	1
uzaklaşan	falling	1.0	1
uzaklaştı	possessions	0.3333	1
uzaklaştınız	alienated	1.0	1
uzaklaştır	crucify	0.5	2
uzaklaştıracak	deliverer	1.0	1
uzaklaştırın	wicked	1.0	1
uzaklıkta	emmaus	1.0	1
uzaklıktaydı	fifteen	1.0	1
uzakta	far	0.5385	7
uzaktaki	far	1.0	2
uzaktan	afar	0.5714	4
uzaktayken	conditions	0.3333	1
uzaktır	honors	0.5	1
uzanarak	forgetting	1.0	1
uzanmış	reaching	1.0	1
uzat	stretch	0.6667	4
uzatacaksın	dress	1.0	1
uzatarak	stretched	1.0	2
uzatmadınız	stretch	1.0	1
uzatmıyoruz	too	1.0	1
uzatsın	relieve	1.0	1
uzattı	restored	0.6	3
uzattıkça	eutychus	1.0	1
uzattım	stretched	1.0	1
uzatıp	stretched	0.8	4
uzağa	depart	1.0	1
uzağı	lacks	1.0	1
uzmanları	lawyers	1.0	3
uzmanlarına	lawyers	1.0	1
uzmanlarından	insult	1.0	1
uzmanı	lawyer	0.5	2
uzun	long	0.7857	22
uzunca	eaten	1.0	1
uzunluğu	square	1.0	2
uzunsa	covering	1.0	1
uzziya	jotham	1.0	1
uçan	flying	0.6	3
uçlarına	ends	1.0	1
uçlarından	queen	1.0	1
uçsun	fly	1.0	1
uçurum	gulf	1.0	1
uçurumdan	cliff	0.6667	2
uğradık	kindly	1.0	1
uğradıktan	passing	1.0	1
uğradığı	camp	1.0	1
uğradığını	defended	1.0	1
uğramadan	hastening	1.0	1
uğramadım	boasted	1.0	1
uğramak	obtaining	1.0	1
uğramamı	expecting	1.0	1
uğramanız	lawsuits	1.0	1
uğramayacak	contained	1.0	1
uğramayacaktır	offense	1.0	1
uğramayacağımı	magnified	1.0	1
uğramayalım	unprepared	1.0	1
uğrarlar	pledge	1.0	1
uğratmaktan	salem	1.0	1
uğratmaz	disappoint	1.0	1
uğratılmayacaktır	disappointed	1.0	1
uğrayabilir	convert	1.0	1
uğrayacak	embarking	1.0	1
uğrayacaklar	pretense	1.0	1
uğrayacaksınız	pretense	1.0	1
uğrayacaktır	forgiveness	1.0	1
uğrayan	earnest	1.0	1
uğrayanlara	theirs	1.0	1
uğrayıp	touching	1.0	1
uğraşan	itinerant	1.0	1
uğraşanlardan	magical	1.0	1
uğraşları	pursuits	1.0	1
uğraştıktan	overboard	1.0	1
uğraşıma	strive	1.0	1
uğraşıp	paying	1.0	1
uğruma	lose	0.6	3
uğrumuza	hangs	1.0	1
uğruna	sake	0.4844	31
uğrunda	contend	1.0	1
uğrunuza	election	0.25	1
uğruyorlar	naturally	1.0	1
uğultusundan	perplexity	1.0	1
uşak	centurion	1.0	1
uşağım	grievously	0.5	1
uşağının	drew	1.0	1
vaade	heirs	0.5	2
vaadi	promise	0.6	3
vaadin	alien	0.3333	1
vaadinde	conveniently	0.5	1
vaadinden	seem	1.0	1
vaadine	promise	0.5	2
vaadini	promise	0.6	3
vaadinin	assembled	1.0	1
vaat	promise	0.5833	14
vaatle	granted	1.0	1
vaatler	promises	1.0	4
vaatlere	embraced	0.3333	1
vaatleri	confirm	0.5	1
vaatlerine	promises	1.0	1
vaatlerinin	promises	1.0	1
vaatten	granted	1.0	1
vaattir	attain	1.0	1
vaaz	baptism	0.5	1
vadi	valley	1.0	1
vaftiz	baptized	0.7037	57
vaftizci	baptizer	1.0	15
vaftizde	buried	1.0	1
vaftizi	baptism	1.0	2
vaftizim	distressed	1.0	1
vaftizin	saves	1.0	1
vaftizinden	witness	1.0	1
vaftizine	baptism	1.0	1
vaftizini	baptism	1.0	4
vaftiziyle	baptism	1.0	1
vaftizle	baptism	1.0	4
vah	blasts	1.0	2
vahiy	revelation	1.0	5
vahiyleri	sinai	1.0	1
vahiylerin	excessively	1.0	1
vahiylerine	doubtless	1.0	1
vahyi	psalm	0.5	1
vahyidir	revelation	1.0	1
vahyiyle	revelation	1.0	1
vahşi	pale	0.5	1
vakit	sixth	0.3077	4
vakite	eli	0.5	1
vakitler	fly	1.0	1
vakitleri	awhile	1.0	1
vakitsiz	wrong	1.0	1
vakitte	ninth	0.4	4
vakitten	ninth	1.0	1
vakitti	crucified	0.5	1
vakkitte	finds	1.0	1
vakte	ninth	0.5	2
vakti	birth	0.25	2
vaktim	departure	1.0	1
vaktinde	bundles	0.3333	1
vaktinden	counsels	0.5	1
vaktini	visitation	1.0	1
vaktinin	depart	0.5	1
vali	governor	0.6111	11
valilere	supreme	1.0	1
valilerin	governors	1.0	2
valinin	cheerfully	0.2	1
valisi	aretas	0.5	1
valisiydi	fifteenth	1.0	1
valiye	orator	0.5	1
valiyi	elymas	1.0	1
var	have	0.4933	74
varacak	captain	1.0	1
vardı	there	0.4552	61
vardık	circled	0.2	1
vardıklarında	reported	0.5	2
vardıktan	ended	0.5	1
vardılar	arrived	0.5	2
vardın	husbands	1.0	1
vardır	there	0.3051	18
vardığında	afar	0.2	1
varim	existence	1.0	1
varis	heir	1.0	1
varken	hid	0.2	1
varlıklar	chiefly	1.0	1
varlıklara	dreaming	1.0	1
varlıklı	luxury	1.0	1
varlıklıydı	possessions	1.0	1
varlığı	weighty	1.0	1
varlığımın	knee	1.0	1
varlığımız	decaying	1.0	2
varlığımızda	raises	1.0	1
varlığımızı	poets	1.0	1
varlığından	believed	1.0	1
varlığınla	gladness	1.0	1
varlığını	gains	1.0	1
varlığınızı	inner	1.0	1
varmak	produce	1.0	1
varmış	breath	0.3333	1
varmışlar	arrived	1.0	1
varsa	any	0.25	11
varınca	helped	0.25	1
varını	physicians	0.5	2
varıp	barracks	1.0	1
varırsa	adulteress	1.0	2
vasilerin	guardians	1.0	1
vasiyet	force	0.75	3
vasiyetin	testament	1.0	1
vatandaşlarından	citizens	1.0	1
vatandaşlığımı	citizenship	1.0	1
vatandaşı	trial	1.0	1
vatandaşıyım	insignificant	1.0	1
vay	woe	1.0	44
vazgeçirdi	swim	1.0	1
vazgeçmeden	parable	1.0	1
vazgeçmediler	stopped	0.5	1
vazgeçmeyecek	cunning	1.0	1
vazgeçmeyelim	assembling	1.0	1
vazgeçmezler	enticing	1.0	1
vazgeçmezse	renounce	1.0	1
vazgeçmezsek	weary	1.0	1
vazgeçmiyor	stops	1.0	1
vazgeçmişlerdi	overcame	1.0	1
vaziyette	leaning	0.5	1
ve	and	0.9557	2697
veda	relief	1.0	1
vedalaşayım	allow	1.0	1
vedalaştıktan	goodbye	1.0	1
vedalaşıp	cenchreae	0.5	1
vedalaşırken	wills	1.0	1
vekillerin	guardians	1.0	1
ver	give	0.5556	15
verandası	bethesda	1.0	1
verdi	answered	0.449	88
verdik	implored	1.0	1
verdikleri	pledge	1.0	1
verdiklerin	yours	1.0	1
verdiklerinden	lose	0.5	1
verdiklerine	accord	1.0	1
verdiklerini	lost	1.0	1
verdiklerinin	authority	0.5	1
verdikten	chosen	1.0	1
verdiler	answered	0.4167	15
verdim	determined	0.25	3
verdin	deserve	0.3333	1
verdiniz	stranger	1.0	2
verdiyse	withstand	1.0	1
verdiği	gave	0.2941	10
verdiğim	yours	1.0	1
verdiğimi	struggle	1.0	1
verdiğimiz	ambition	0.3333	1
verdiğimizi	instructions	1.0	1
verdiğin	given	0.5	4
verdiğinde	blade	0.25	1
verdiğini	breathed	0.1429	1
verdiğiniz	arrange	0.25	1
verebilecek	admonish	0.5	1
verebilir	exchange	0.5	2
verecek	answer	0.2	3
verecekler	account	0.4	2
vereceklerini	heavy	1.0	1
vereceksin	crow	0.3333	1
verecektir	ask	0.2308	3
vereceği	perishes	1.0	1
vereceğim	give	0.68	17
vereceğimiz	creature	1.0	1
vereceğine	possession	1.0	1
vereceğini	ask	0.5	1
vereceğinizi	meditate	1.0	1
vereceğiz	account	0.5	1
verelim	defer	0.25	1
veremedi	dare	1.0	1
veremediler	could	0.5	1
veremem	bother	1.0	1
veremeyeceği	branch	1.0	1
veremeyiz	commotion	1.0	1
veremez	corrupt	1.0	1
veremezsiniz	branch	1.0	1
veren	gives	0.3103	9
verendir	gives	1.0	1
verene	reply	1.0	1
vereni	grudgingly	1.0	1
verenler	double	1.0	1
verenlerdir	accept	0.5	1
verenlerin	admonish	1.0	1
vererek	agony	0.125	1
veresiniz	choose	0.5	1
vereyim	warn	1.0	1
vergi	tax	0.8182	27
vergisini	collected	1.0	2
vergiyi	anticipated	0.5	1
verici	amazing	0.25	1
verildi	given	0.8205	32
verildiği	betrayed	1.0	1
verildiğine	acceptably	1.0	1
verildiğini	laying	1.0	1
verilebilir	flat	1.0	1
verilebilirdi	ointment	1.0	1
verilecek	taken	0.5	3
verileceksiniz	handed	1.0	1
verilecektir	given	0.25	2
verileceğini	passover	1.0	1
verilen	given	0.4444	12
verilenleri	freely	1.0	1
verilince	augustan	1.0	1
verilir	mysteries	0.3333	1
verilirse	premeditate	1.0	1
veriliyor	resting	1.0	1
verilmeden	accusers	1.0	1
verilmedi	denarii	0.5	1
verilmedikçe	unless	1.0	2
verilmek	punished	0.5	1
verilmemişti	believing	1.0	1
verilmeseydi	above	1.0	1
verilmesi	israelites	1.0	1
verilmesini	commanded	0.4	2
verilmeyecektir	adulterous	0.5	2
verilmiş	administration	0.3333	1
verilmişse	required	1.0	1
verilmiştir	covering	0.3333	1
verilsin	fierceness	0.3333	1
verimli	rains	1.0	1
verimsiz	unfruitful	1.0	5
verin	give	0.5294	18
verince	helped	0.5	1
verip	answered	0.2222	4
verir	gives	0.2609	6
verirdi	gift	1.0	1
verirdim	callous	1.0	1
verirdiniz	enjoyed	1.0	1
veririm	lay	0.4444	4
veririz	bestow	1.0	1
verirken	steal	0.5	1
verirler	disfigure	0.25	1
verirlerse	laborer	1.0	1
verirse	permits	0.5	2
verirseniz	collectors	0.25	1
verirsiniz	tithe	0.6667	2
veriyor	commands	1.0	3
