surface	lemma	pos	features	source
tangganya	tangga	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
tanggapan	tanggap	Verb	Number=Singular;Gender=Neuter	unimorph
tanggung	tanggung	Verb		base
tangis	tangis	Verb		base
tangisan	tangis	Verb	Number=Singular;Gender=Neuter	unimorph
tangkainya	tangkai	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
tangkap	tangkap	Verb		base
tangkapan	tangkap	Verb	Number=Singular;Gender=Neuter	unimorph
tangkaplah	tangkap	Verb		clitic
tanja	tanja	Noun		base
tanpa	tanpa	Adposition		base
tantangan	tantang	Verb	Number=Singular;Gender=Neuter	unimorph
tanya	tanya	Verb		base
tanyakan	tanya	Verb		unimorph
tanyaku	tanya	Verb		clitic
tanyalah	tanya	Verb		clitic
tanyanya	tanya	Verb	Definiteness=Definite	unimorph
tapi	tap	Verb		clitic
tarik	tarik	Verb		base
tariklah	tarik	Verb		clitic
tarikmu	tarik	Verb		clitic
tarsus	tarsus	Proper noun		alignment
taruh	taruh	Verb		base
tas	tas	Noun		base
tatanan	tatanan	Noun		base
tatapan	tatap	Verb	Number=Singular;Gender=Neuter	unimorph
taurat	taurat	Proper noun		base
tauratpun	taurat	Proper noun		clitic
tawamu	tawa	Noun		clitic
tawanan	tawan	Verb	Number=Singular;Gender=Neuter	unimorph
tawanannya	tawan	Verb	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
tawar	tawar	Verb		base
tebak	tebak	Verb		base
tebal	tebal	Adjective		base
tebalnya	tebal	Adjective	Number=Singular;Definiteness=Definite	unimorph
tebang	tebang	Verb		base
tebanglah	tebang	Verb		clitic
tebing	tebing	Proper noun		base
tebusan	tebus	Verb	Number=Singular;Gender=Neuter	unimorph
teduh	teduh	Verb		base
tegak	tegak	Adjective		base
tegap	tegap	Adjective		base
tegas	tegas	Adjective		base
tegaskan	tegas	Adjective		unimorph
teguh	teguh	Adjective		base
teguhnya	teguh	Adjective		clitic
tegur	tegur	Verb		base
tegurlah	tegur	Verb		clitic
tekanan	tekan	Verb	Number=Singular;Gender=Neuter	unimorph
tekukur	tekukur	Proper noun		base
tekun	tekun	Verb		base
teladan	teladan	Noun		base
teladanku	teladan	Noun		clitic
telah	telah	Auxiliary verb		base
telanjang	telanjang	Verb		base
telinga	telinga	Noun		base
telinganya	telinga	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
teliti	teliti	Adjective		base
teluk	teluk	Proper noun		base
telur	telur	Noun		base
teman	teman	Noun		base
temanku	teman	Noun	Number=Singular;Gender=Neuter	unimorph
temanmu	teman	Noun	Number=Singular;Gender=Neuter	unimorph
temannya	teman	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
tembaga	tembaga	Noun		base
tembok	tembok	Noun		base
temboknya	tembok	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
tempat	tempat	Noun		base
tempatkan	tempat	Noun		unimorph
tempatmu	tempat	Noun	Number=Singular;Gender=Neuter	unimorph
tempatnya	tempat	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
temui	temu	Verb		clitic
temukan	temu	Verb		unimorph
tenaga	tenaga	Noun		base
tenagamu	tenaga	Noun		clitic
tenang	tenang	Adjective		base
tenda	tenda	Noun		base
tengah	tengah	Proper noun		base
tenggelam	tenggelam	Verb		base
tengkorak	tengkorak	Noun		base
tengok	tengok	Verb		base
tentang	tentang	Adposition		base
tentangan	tentang	Adposition	Number=Singular;Gender=Neuter	unimorph
tentangmu	tentang	Adposition		clitic
tentangnya	tentang	Adposition	Definiteness=Definite	unimorph
tentara	tentara	Noun		base
tentaranya	tentara	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
tentu	tentu	Adverb		base
tentukan	tentu	Adverb		unimorph
tentulah	tentu	Adverb		clitic
tentunya	tentu	Adverb	Number=Singular;Definiteness=Definite	unimorph
tenun	tenun	Verb		base
tenung	tenung	Verb		base
tepat	tepat	Adjective		base
tepati	tepat	Adjective		clitic
tepatnya	tepat	Adjective	Number=Singular;Definiteness=Definite	unimorph
tepi	tepi	Noun		base
tepian	tepi	Noun	Number=Singular;Gender=Neuter	unimorph
tepung	tepung	Noun		base
terakhir	akhir	Noun	Number=Singular	unimorph
terakhirnya	akhir	Noun	Number=Singular;Definiteness=Definite	unimorph
terancam	ancam	Noun		unimorph
terang	ang	Proper noun		clitic
terangkat	angkat	Noun		unimorph
terangnya	terang	Verb	Number=Singular;Definiteness=Definite	unimorph
teras	teras	Noun		base
terasa	asa	Noun		unimorph
terasing	asing	Adjective	Number=Singular	unimorph
teratas	atas	Adposition	Number=Singular	unimorph
teratur	atur	Noun		clitic
terbagi	bagi	Adposition		unimorph
terbaik	baik	Adjective	Number=Singular	unimorph
terbaikku	terbaik	Adjective		clitic
terbakar	bakar	Noun		unimorph
terbang	bang	Proper noun		clitic
terbangun	bangun	Proper noun		unimorph
terbaring	baring	Verb		unimorph
terbatas	batas	Noun		clitic
terbawa	bawa	Noun		unimorph
terbayangkan	bayang	Noun		unimorph
terbeban	beban	Noun		unimorph
terbebas	bebas	Adjective	Number=Singular	unimorph
terbelah	belah	Noun		unimorph
terbelenggu	belenggu	Verb		unimorph
terbenam	benam	Noun		unimorph
terbentuk	bentuk	Noun		unimorph
terbentur	bentur	Noun		unimorph
terbesar	besar	Adjective	Number=Singular	unimorph
terbiasa	biasa	Adjective	Number=Singular	unimorph
terbit	bit	Numeral		clitic
terbuang	buang	Verb		unimorph
terbuanglah	terbuang	Verb		clitic
terbuat	buat	Verb		unimorph
terbuka	buka	Verb		clitic
terbukalah	terbuka	Verb	Number=Singular	unimorph
terbukti	bukti	Noun		unimorph
terbunuh	bunuh	Verb		unimorph
terburuk	buruk	Adjective	Number=Singular	unimorph
tercabut	cabut	Noun		unimorph
tercapai	capai	Noun		unimorph
tercatat	catat	Noun		unimorph
tercengang	cengang	Verb		unimorph
tercerai	cerai	Verb		unimorph
tercium	cium	Verb		unimorph
terdahulu	dahulu	Adverb		clitic
terdakwa	dakwa	Noun		unimorph
terdalam	dalam	Adposition		unimorph
terdapat	dapat	Auxiliary verb		unimorph
terdapatlah	dapat	Auxiliary verb		unimorph
terdekat	dekat	Adjective	Number=Singular	unimorph
terdengar	dengar	Verb		unimorph
terdengarlah	dengar	Verb		unimorph
terdiam	diam	Verb		unimorph
terdiri	diri	Pronoun		unimorph
terdorong	dorong	Verb		unimorph
terduga	duga	Verb		unimorph
terduplikasi	duplikasi	Verb		clitic
terfokus	fokus	Noun		unimorph
tergabung	gabung	Verb		unimorph
terganggu	ganggu	Verb		unimorph
tergantung	gantung	Verb		unimorph
tergoda	goda	Verb		unimorph
tergoncangkan	tergoyahkan	Proper noun		alignment
tergoyahkan	tergoyahkan	Proper noun		alignment
terguling	guling	Verb		unimorph
tergulung	gulung	Verb		unimorph
terguncang	guncang	Verb		unimorph
terhadap	hadap	Verb		clitic
terhadapku	terhadap	Adposition		clitic
terhadapnya	terhadap	Adposition		clitic
terhalang	halang	Verb		unimorph
terhambur	hambur	Verb		clitic
terhampiri	hampiri	Verb		clitic
terhebat	hebat	Adjective	Number=Singular	unimorph
terhibur	hibur	Verb		unimorph
terhindar	hindar	Verb		unimorph
terhitung	hitung	Verb		unimorph
terhormat	hormat	Adjective	Number=Singular	unimorph
teriak	teriak	Verb		base
teriakan	ria	Proper noun		unimorph
teriakanlah	teriakan	Verb		clitic
terik	terik	Adjective		base
terikat	ikat	Noun		unimorph
teriknya	terik	Adjective	Number=Singular;Definiteness=Definite	unimorph
terima	terima	Verb		base
terimalah	terima	Verb		unimorph
teringat	ingat	Verb		unimorph
teringatlah	ingat	Verb		unimorph
terintimidasi	intimidasi	Verb		clitic
terisi	isi	Noun		unimorph
terjadi	jadi	Verb		clitic
terjadilah	terjadi	Verb		unimorph
terjadinya	terjadi	Verb	Definiteness=Definite	unimorph
terjaga	jaga	Verb		unimorph
terjalin	jalin	Verb		unimorph
terjatuh	jatuh	Verb		unimorph
terjauh	jauh	Adjective	Number=Singular	unimorph
terjebak	jebak	Verb		unimorph
terjerat	jerat	Verb		unimorph
terjun	jun	Proper noun		clitic
terkadang	kadang	Adverb		clitic
terkait	kait	Verb		unimorph
terkasih	kasih	Noun		unimorph
terkaya	kaya	Adjective	Number=Singular	unimorph
terkecil	kecil	Adjective	Number=Singular	unimorph
terkejut	kejut	Adjective		unimorph
terkemuka	kemuka	Adjective		clitic
terkena	kena	Verb		unimorph
terkenal	kenal	Verb		unimorph
terkendali	kendali	Noun		unimorph
terkesan	kesan	Noun		unimorph
terkontaminasi	kontaminasi	Noun		clitic
terkumpul	kumpul	Verb		unimorph
terkunci	kunci	Noun		unimorph
terkutuk	kutuk	Verb		unimorph
terkutuklah	kutuk	Verb		unimorph
terlahir	lahir	Verb		unimorph
terlalu	lalu	Verb		clitic
terlambat	lambat	Adjective		clitic
terlarang	larang	Verb		unimorph
terlebih	lebih	Adverb	Number=Singular	unimorph
terlepas	lepas	Adjective	Number=Singular	unimorph
terletak	letak	Noun		unimorph
terlibat	libat	Verb		unimorph
terlihat	lihat	Verb		unimorph
terlipat	lipat	Verb		unimorph
terlukiskan	lukis	Verb		unimorph
termasuk	masuk	Verb		clitic
ternak	nak	Noun		clitic
ternakmu	ternak	Noun		clitic
ternaknya	ternak	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
ternilai	nilai	Noun		unimorph
ternyata	nyata	Adjective	Number=Singular	unimorph
terompet	terompet	Noun		base
terompetnya	terompet	Noun		clitic
terpakai	pakai	Verb		unimorph
terpaksa	paksa	Verb		unimorph
terpaku	paku	Proper noun		unimorph
terpandang	pandang	Verb		unimorph
terpecah	pecah	Verb		unimorph
terpencil	pencil	Verb		clitic
terpengaruh	pengaruh	Noun		unimorph
terpenjara	penjara	Noun		unimorph
terpenting	penting	Adjective	Number=Singular	unimorph
terpenuhi	penuhi	Verb		clitic
terpercaya	percaya	Verb		unimorph
terpesona	pesona	Noun	Number=Singular	unimorph
terpilih	pilih	Verb		unimorph
terpilihlah	pilih	Verb		unimorph
terpisah	pisah	Verb		unimorph
terpuji	puji	Verb		unimorph
terpujilah	puji	Verb		unimorph
tersandung	sandung	Noun		unimorph
tersayang	sayang	Noun		unimorph
tersebar	sebar	Verb		unimorph
tersebut	sebut	Verb		clitic
tersebutlah	tersebut	Determiner		clitic
tersedia	sedia	Verb		clitic
tersembunyi	sembunyi	Verb		unimorph
tersendiri	sendiri	Determiner	Number=Singular	unimorph
terserang	serang	Verb		unimorph
tersesat	sesat	Adjective	Number=Singular	unimorph
tersimpan	simpan	Verb		unimorph
tersinggung	singgung	Verb		unimorph
tersinggunglah	tersinggung	Verb		clitic
tersisa	sisa	Noun		unimorph
tersungkur	sungkur	Verb		unimorph
tersusun	susun	Proper noun		unimorph
tertangkap	tangkap	Verb		unimorph
tertawa	tawa	Noun		unimorph
tertawan	tawan	Verb		unimorph
tertegun	tegun	Adjective		clitic
tertekan	tekan	Verb		unimorph
tertentu	tentu	Adverb		clitic
tertidur	tidur	Verb		unimorph
tertidurlah	tertidur	Verb		clitic
tertindas	tindas	Verb		unimorph
tertinggal	tinggal	Verb		clitic
tertinggi	tinggi	Adjective	Number=Singular	unimorph
tertipu	tipu	Verb		unimorph
tertiup	tiup	Verb		unimorph
tertuju	tuju	Verb		unimorph
tertulis	tulis	Verb		unimorph
tertulus	tulus	Adjective	Number=Singular	unimorph
tertumpah	tumpah	Verb		unimorph
tertunda	tunda	Verb		unimorph
tertutup	tutup	Verb		unimorph
tertutupi	tertutup	Verb		clitic
terulang	ulang	Verb		unimorph
terungkap	ungkap	Verb		unimorph
terus	terus	Adverb		base
teruslah	terus	Adverb		clitic
terutama	utama	Adjective	Number=Singular	unimorph
tesalonika	tesalonika	Proper noun		alignment
tetangga	tetangga	Noun		base
tetanggamu	tetangga	Noun		clitic
tetangganya	tetangga	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
tetap	tetap	Adverb		base
tetapi	tetap	Adverb		clitic
tetapkan	tetap	Adverb		unimorph
tetaplah	tetap	Adverb		clitic
tetes	tetes	Verb		base
tetesan	tetes	Verb	Number=Singular;Gender=Neuter	unimorph
tetua	tetua	Noun		base
thomas	thomas	Proper noun		base
tiang	tiang	Noun		base
tiatira	tiatira	Proper noun		alignment
tiba	tiba	Verb		base
tibalah	tiba	Verb		clitic
tibanya	tiba	Verb	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
tiberius	tiberius	Proper noun		base
tidak	tidak	Particle		base
tidakkah	tidak	Particle		clitic
tidaklah	tidak	Particle		clitic
tidur	tidur	Verb		base
tidurmu	tidur	Verb		clitic
tidurnya	tidur	Verb	Definiteness=Definite	unimorph
tiga	tiga	Numeral		base
tikam	tikam	Verb		base
tikar	tikar	Proper noun		alignment
tikarmu	tikar	Proper noun		alignment
tikarnya	tikar	Proper noun		alignment
tikikus	tikikus	Proper noun		alignment
tilam	tilam	Noun		base
timba	timba	Verb		base
timbangan	timbang	Verb	Number=Singular;Gender=Neuter	unimorph
timbul	timbul	Verb		base
timotius	timotius	Proper noun		base
timpakan	timpa	Verb		clitic
timur	timur	Noun		base
tindakan	tindak	Noun	Number=Singular;Gender=Neuter	unimorph
tindakanmu	tindakan	Noun		clitic
tindakannya	tindak	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
tindih	tindih	Verb		base
tinggal	tinggal	Verb		base
tinggalkan	tinggal	Verb		unimorph
tinggalkanlah	tinggalkanlah	Verb		base
tinggallah	tinggal	Verb		clitic
tinggalnya	tinggal	Verb	Definiteness=Definite	unimorph
tinggi	tinggi	Adjective		base
tingkah	ting	Noun		clitic
tingkat	tingkat	Noun		base
tingkatan	tingkat	Noun	Number=Singular;Gender=Neuter	unimorph
tingkatkan	tingkat	Noun		unimorph
tinju	tinju	Noun		base
tinta	tinta	Noun		base
tipis	tipis	Adjective		base
tipu	tipu	Verb		base
tipuan	tipu	Verb	Number=Singular;Gender=Neuter	unimorph
tiru	tiru	Verb		base
tirulah	tiru	Verb		clitic
tirus	tirus	Proper noun		base
titik	titik	Noun		base
titus	titus	Proper noun		base
tiupan	tiup	Verb	Number=Singular;Gender=Neuter	unimorph
toko	toko	Noun		base
tolak	tolak	Verb		base
toleransi	toleransi	Noun		base
tolong	tolong	Verb		base
tolonglah	tolong	Verb		clitic
tomas	tomas	Proper noun		base
tombak	tombak	Noun		base
tongkat	tongkat	Noun		base
tongkatnya	tongkat	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
tontonan	tonton	Verb	Number=Singular;Gender=Neuter	unimorph
topas	topas	Noun		base
toples	toples	Noun		base
total	total	Noun		base
tradisi	tradisi	Noun		base
transaksi	transaksi	Noun		base
trik	trik	Noun		base
troas	troas	Proper noun		alignment
trofimus	trofimus	Proper noun		alignment
tua	tua	Adjective		base
tuai	tua	Adjective		clitic
tuaian	tuai	Verb	Number=Singular;Gender=Neuter	unimorph
tuamu	tua	Adjective	Number=Singular	unimorph
tuan	tuan	Proper noun		base
tuanku	tuan	Proper noun	Number=Singular;Gender=Neuter	unimorph
tuanmu	tuan	Proper noun	Number=Singular;Gender=Neuter	unimorph
tuannya	tuan	Proper noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
tuanya	tua	Adjective	Number=Singular;Definiteness=Definite	unimorph
tubuh	tubuh	Noun		base
tubuhku	tubuh	Noun	Number=Singular;Gender=Neuter	unimorph
tubuhmu	tubuh	Noun	Number=Singular;Gender=Neuter	unimorph
tubuhnya	tubuh	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
tuduhan	tuduh	Verb	Number=Singular;Gender=Neuter	unimorph
tugas	tugas	Noun		base
tugu	tugu	Proper noun		base
tuhan	tuh	Verb		clitic
tuhanku	tuhan	Proper noun		clitic
tuhanlah	tuhan	Proper noun		clitic
tuhanmu	tuhan	Proper noun		clitic
tuju	tuju	Verb		base
tujuan	tuju	Verb	Number=Singular;Gender=Neuter	unimorph
tujuanmu	tujuan	Noun		clitic
tujuh	tujuh	Numeral		base
tukang	tukang	Noun		base
tulang	tulang	Noun		base
tuli	tuli	Noun		base
tulis	tulis	Verb		base
tulisan	tulis	Verb	Number=Singular;Gender=Neuter	unimorph
tuliskan	tulis	Verb		unimorph
tuliskanlah	tuliskan	Verb		clitic
tulislah	tulis	Verb		clitic
tulus	tulus	Adjective		base
tumbuh	tumbuh	Verb		base
tumbuhan	tumbuh	Verb	Number=Singular;Gender=Neuter	unimorph
tumbuhlah	tumbuh	Verb		clitic
tumpah	tumpah	Verb		base
tumpangi	tumpang	Verb		clitic
tumpuan	tumpu	Verb	Number=Singular;Gender=Neuter	unimorph
tuna	tuna	Noun		base
tunangan	tunang	Verb	Number=Singular;Gender=Neuter	unimorph
tunangannya	tunang	Verb	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
tunas	tunas	Noun		base
tunasnya	tunas	Noun		clitic
tunduk	tunduk	Verb		base
tunduklah	tunduk	Verb		clitic
tunggal	tunggal	Adjective		base
tunggu	tunggu	Verb		base
tunggulah	tunggu	Verb		clitic
tungku	tungku	Noun		base
tunjuk	tunjuk	Verb		base
tunjukkan	tunjuk	Verb		unimorph
tuntunan	tuntun	Verb	Number=Singular;Gender=Neuter	unimorph
tuntutan	tuntut	Verb	Number=Singular;Gender=Neuter	unimorph
turun	turun	Verb		base
turunkan	turun	Verb		unimorph
turunlah	turun	Verb		clitic
turut	turut	Verb		base
tutul	tutul	Noun		base
tutup	tutup	Verb		base
tutupilah	tutupi	Verb		clitic
tutuplah	tutup	Verb		clitic
uang	uang	Noun		base
uangku	uang	Noun		clitic
uangmu	uang	Noun		clitic
uangnya	uang	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
ubahkan	ubah	Verb		clitic
ubahlah	ubah	Verb		clitic
ucapan	ucap	Verb	Number=Singular;Gender=Neuter	unimorph
ucapanku	ucapan	Noun		clitic
ucapanmu	ucapan	Noun		clitic
ucapannya	ucap	Verb	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
ucapkan	ucap	Verb		unimorph
udara	udara	Noun		base
uji	uji	Noun		base
ujian	uji	Noun	Number=Singular;Gender=Neuter	unimorph
ujilah	uji	Noun		clitic
ujung	ujung	Noun		base
ujungnya	ujung	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
ukiran	ukir	Verb	Number=Singular;Gender=Neuter	unimorph
ukuran	ukur	Verb	Number=Singular;Gender=Neuter	unimorph
ukurlah	ukur	Verb		clitic
ulang	ulang	Verb		base
ulangi	ulang	Verb		clitic
ular	ular	Noun		base
ulurkan	ulur	Verb		clitic
umat	umat	Noun		base
umatku	umat	Noun	Number=Singular;Gender=Neuter	unimorph
umum	umum	Adjective		base
umumkan	umum	Adjective		unimorph
umumnya	umum	Adjective		clitic
umur	umur	Noun		base
umurnya	umur	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
undang	undang	Verb		base
undangan	undang	Verb	Number=Singular;Gender=Neuter	unimorph
undangannya	undang	Verb	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
undanglah	undang	Verb		clitic
undi	undi	Verb		base
undian	undi	Verb	Number=Singular;Gender=Neuter	unimorph
ungkapan	ungkap	Verb	Number=Singular;Gender=Neuter	unimorph
ungu	ungu	Noun		base
unta	unta	Verb		base
untuk	untuk	Subordinating connective		base
untukku	untuk	Subordinating connective		clitic
untukmu	untuk	Subordinating connective		clitic
untuknya	untuk	Subordinating connective		clitic
untung	untung	Adposition		base
unutk	unutk	Adposition		base
upacara	upacara	Noun		base
upah	upah	Noun		base
upahku	upah	Noun		clitic
upahmu	upah	Noun	Number=Singular;Gender=Neuter	unimorph
upahnya	upah	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
upaya	upaya	Noun		base
urapan	urap	Noun		clitic
urapi	urap	Noun		clitic
urat	urat	Verb		base
urusan	urus	Verb	Number=Singular;Gender=Neuter	unimorph
urusanku	urusan	Noun		clitic
urusanmu	urus	Verb	Number=Singular;Gender=Neuter;Person=Second	unimorph
urusannya	urus	Verb	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
usah	usah	Verb		base
usaha	usaha	Noun		base
usahamu	usaha	Noun	Number=Singular;Gender=Neuter	unimorph
usahanya	usaha	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
usang	usang	Noun		base
usia	usia	Noun		base
usianya	usia	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
usir	usir	Verb		base
usirlah	usir	Verb		clitic
usulnya	usul	Noun	Definiteness=Definite	unimorph
usungan	usung	Verb	Number=Singular;Gender=Neuter	unimorph
utama	utama	Adjective		base
utamakanlah	utamakan	Verb		clitic
utamanya	utama	Adjective	Number=Singular;Definiteness=Definite	unimorph
utangmu	utang	Noun		clitic
utara	utara	Proper noun		base
utuh	utuh	Adjective		base
utus	utus	Verb		base
utusan	utus	Verb	Number=Singular;Gender=Neuter	unimorph
utusannya	utus	Verb	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
utuslah	utus	Verb		clitic
visi	vis	Proper noun		clitic
wabah	wabah	Noun		base
wahyu	wahyu	Verb		base
wajah	wajah	Noun		base
wajahmu	wajah	Noun	Number=Singular;Gender=Neuter	unimorph
wajahnya	wajah	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
wajar	wajar	Adjective		base
wajib	wajib	Auxiliary verb		base
wakil	wakil	Proper noun		base
waktu	waktu	Noun		base
waktuku	waktu	Noun	Number=Singular;Gender=Neuter	unimorph
waktunya	waktu	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
walaupun	walau	Subordinating connective		clitic
wangi	wang	Proper noun		clitic
wanita	wanita	Noun		base
wanitanya	wanita	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
waras	waras	Adjective		base
