target	source	prob	count
tanácsod	counsel	1.0	1
tanácsolom	counsel	1.0	1
tanácsolta	advised	0.5	1
tanácsot	took	0.3636	4
tanácstalanul	perplexity	1.0	1
tanácsuk	council	1.0	1
tanácsukban	counsel	1.0	1
tanácsukkal	council	1.0	1
tanácsát	senate	1.0	1
tanácsával	conferred	1.0	1
tanít	teaches	0.5	4
tanítanak	teaching	0.75	3
tanítani	teach	0.875	7
tanítasz	teach	1.0	4
tanítja	teach	1.0	2
tanítják	taught	0.5	1
tanítod	teach	0.6	3
tanítok	teach	1.0	1
tanított	teaching	0.5	11
tanította	taught	0.75	12
tanítottak	taught	0.7143	5
tanítottam	teaching	1.0	1
tanították	taught	0.5	1
tanítottál	streets	1.0	1
taníts	teach	1.0	1
tanítsak	also	1.0	1
tanítsalak	teaching	1.0	1
tanítsanak	teach	0.6667	2
tanítsatok	teach	1.0	1
tanítsd	teach	1.0	2
tanítson	teach	1.0	3
tanítsátok	teaching	1.0	1
tanítva	teaching	1.0	3
tanítván	teaching	1.0	1
tanítvánnyá	disciples	1.0	1
tanítvány	disciple	0.8095	17
tanítványa	disciple	0.75	3
tanítványai	disciples	0.9881	83
tanítványaid	disciples	0.875	7
tanítványaidat	disciples	1.0	2
tanítványaidhoz	disciples	1.0	1
tanítványaidnak	disciples	1.0	1
tanítványaihoz	disciples	1.0	4
tanítványaikat	along	1.0	1
tanítványaim	disciples	1.0	3
tanítványaimmal	disciples	0.5	3
tanítványainak	disciples	0.6512	28
tanítványaira	disciples	1.0	2
tanítványait	disciples	1.0	9
tanítványaitól	disciples	1.0	1
tanítványaival	disciples	1.0	15
tanítványhoz	disciple	1.0	2
tanítványnak	disciple	0.6667	2
tanítványok	disciples	1.0	46
tanítványokat	disciples	1.0	6
tanítványokhoz	disciples	1.0	4
tanítványokkal	disciples	1.0	2
tanítványokká	disciples	1.0	1
tanítványoknak	disciples	1.0	11
tanítványom	disciple	1.0	4
tanítványra	disciples	1.0	1
tanítványt	disciples	0.75	3
tanítványtársainak	disciples	0.5	1
tanítványát	disciples	0.5	1
tanítás	called	0.25	1
tanítása	teaching	0.6	3
tanításai	doctrines	0.5	1
tanításaitól	spirits	1.0	1
tanításban	teaching	1.0	4
tanításnak	doctrine	0.75	3
tanításokat	traditions	1.0	1
tanításoktól	teachings	1.0	1
tanításomat	teaching	1.0	1
tanításotokkal	teaching	1.0	1
tanításra	teaching	0.8	4
tanításról	questions	1.0	1
tanítással	doctrine	0.5	2
tanítást	doctrine	0.3	3
tanításunknak	report	1.0	1
tanításában	teaching	1.0	2
tanításán	teaching	0.8	4
tanításának	our	1.0	1
tanítására	teach	1.0	1
tanítását	teaching	1.0	2
tanításával	throughout	1.0	1
tanító	deceiver	0.25	1
tanítója	foolish	0.5	1
tanítójával	teaches	1.0	1
tanítójává	gentiles	1.0	1
tanítók	teachers	1.0	2
tanítókat	ears	1.0	1
tanítóknak	teachers	1.0	1
tanítókul	teachers	1.0	2
tanítómesterek	middle	1.0	1
tanítómesteretek	thousand	0.5	1
tanítónál	teacher	1.0	1
tanítótok	master	1.0	1
tanítóul	teacher	1.0	1
tanú	witnesses	0.6364	7
tanúbizonyság	witness	1.0	1
tanúbizonysága	testimony	0.5	1
tanúbizonyságok	testimony	1.0	1
tanúbizonyságot	testimony	0.4	4
tanúbizonyságtételedet	testimony	1.0	1
tanúbizonyságul	same	1.0	1
tanúi	witnesses	1.0	5
tanúim	witnesses	1.0	1
tanúja	witness	1.0	2
tanúk	witnesses	0.6667	2
tanúkat	set	1.0	1
tanúknak	before	1.0	1
tanúkra	witness	0.5	1
tanúként	testimony	1.0	1
tanúm	faithful	1.0	1
tanúmnak	witness	0.5	1
tanúskodik	against	1.0	1
tanúskodnak	them	1.0	1
tanúsága	testimony	1.0	1
tanúsítani	first	1.0	1
tanúsíthatom	according	1.0	1
tanúsított	father	1.0	1
tanúsítottak	he	0.5	1
tanúsítsa	fullness	1.0	1
tanúsítsanak	fidelity	0.5	1
tanúsítsatok	confirm	1.0	1
tanúsíttok	showed	1.0	1
tanúvallomása	witnesses	1.0	1
tapadt	wipe	1.0	1
tapintsatok	touch	1.0	1
tapodja	foot	0.5	1
taposni	press	0.5	1
tapossák	times	0.5	1
tart	have	0.3333	1
tartalma	like	1.0	1
tartanak	rulers	0.5	1
tartani	save	0.8333	5
tartassanak	reserved	1.0	1
tartasz	defer	0.3333	1
tartatik	saved	1.0	1
tartattatok	saved	1.0	2
tartattunk	saved	1.0	1
tartja	is	0.2667	4
tartjuk	maintain	1.0	1
tartják	balaam	0.1429	1
tartjátok	yourselves	0.6667	2
tartom	think	0.3333	2
tartománya	country	1.0	1
tartományaiban	libya	1.0	1
tartományba	country	0.3333	1
tartományban	land	0.6667	4
tartományból	borders	0.5	1
tartományokat	country	0.3333	1
tartományokba	region	1.0	1
tartományokban	region	0.5	1
tartományukat	country	0.5	1
tartományába	gergesenes	1.0	1
tartományában	country	1.0	2
tartományát	phrygia	1.0	1
tartott	continued	0.3333	2
tartotta	counted	0.2	1
tartottad	now	0.5	1
tartottak	counsel	0.4444	4
tartottam	handkerchief	1.0	1
tartották	considered	0.25	1
tartottátok	keep	1.0	1
tartozik	was	0.4286	3
tartoznak	ought	0.5	1
tartozol	owe	1.0	3
tartozott	us	1.0	1
tartoztak	synagogue	1.0	1
tartoztok	owe	0.5	1
tartozunk	give	0.75	3
tartozzatok	anything	1.0	1
tartozás	owed	0.5	1
tarts	save	1.0	1
tartsa	save	0.6667	2
tartsanak	should	0.3333	1
tartsatok	associate	0.3333	1
tartsd	keep	0.6667	4
tartson	think	0.4	2
tartsuk	of	1.0	1
tartsák	keep	0.4	2
tartsátok	count	0.1429	2
tartunk	honorable	1.0	1
tartva	all	1.0	1
tartózkodjanak	abstain	1.0	1
tartózkodjatok	abstain	1.0	3
tartózkodott	sat	0.5	1
tartózkodás	shepherds	1.0	1
tartózkodást	commanding	1.0	1
tartóztathatják	let	1.0	1
tarzuszba	tarsus	1.0	2
tarzuszban	tarsus	1.0	1
tarzuszi	tarsus	1.0	2
taszította	tartarus	1.0	1
tatja	thinks	1.0	1
tavaly	first	1.0	1
tavon	over	1.0	1
tavába	lake	1.0	4
te	you	0.4911	193
tebenned	you	1.0	4
tedd	do	0.5	6
teellened	sight	1.0	2
tegnap	yesterday	1.0	3
tegye	lay	0.2857	2
tegyek	do	0.4545	5
tegyem	may	0.5	1
tegyen	testify	0.6	3
tegyenek	do	0.4	2
tegyetek	of	0.4286	3
tegyék	serve	0.3333	2
tegyétek	do	0.6667	2
teherhordozó	foal	1.0	1
teherre	cargo	1.0	1
tehet	can	1.0	2
tehetett	work	1.0	1
teheti	can	1.0	2
tehetitek	only	1.0	1
tehetjük	help	1.0	1
tehetnek	make	1.0	1
tehetsz	compassion	0.5	1
tehette	kept	0.5	1
tehettek	can	1.0	1
tehetünk	against	1.0	1
tehát	therefore	0.5195	80
tej	milk	1.0	1
tejen	milk	1.0	1
tejjel	fed	1.0	1
tejre	revelations	1.0	1
tejéből	milk	1.0	1
tekint	gazes	1.0	1
tekintenek	long	1.0	1
tekintesz	anyone	1.0	1
tekintetben	things	0.2857	2
tekintete	appearance	1.0	1
tekintetnek	pillars	1.0	1
tekintett	looked	0.75	3
tekintette	equality	1.0	1
tekintettek	perplexed	1.0	1
tekintettel	infirmities	0.5	1
tekintettem	hour	1.0	1
tekintetében	law	0.5	1
tekintetüket	eyes	1.0	1
tekinthető	considered	1.0	1
tekintik	withdraw	1.0	1
tekints	look	1.0	2
tekintsen	think	1.0	1
tekintsetek	see	1.0	1
tekintsétek	see	1.0	1
tekintve	looking	1.0	2
tekintélyesek	imparted	0.5	1
tekintélyeseknek	fear	0.5	1
tekintélyesektől	reputed	1.0	1
tele	full	0.7143	15
teleknek	parcel	1.0	1
telelek	winter	1.0	1
telelt	wintered	1.0	1
telelésre	haven	1.0	1
telepedett	brought	0.5	1
telepedjenek	sit	1.0	2
telepedtek	with	1.0	1
teleírva	sealed	0.5	1
telhetetlenek	covetous	0.5	1
telhetetlenségek	wickedness	1.0	1
telhetetlenségtől	covetousness	1.0	1
teli	full	0.8	4
telik	finished	1.0	1
teljes	all	0.5873	37
teljesedett	that	0.5	2
teljesedik	fulfilled	0.6	3
teljesedjen	come	1.0	1
teljesedjetek	dissipation	0.5	1
teljesedni	happen	0.5	1
teljesednie	still	1.0	1
teljesednének	then	1.0	1
teljesen	completely	0.2857	2
teljesnek	perfected	1.0	1
teljessé	perfect	0.3333	3
teljesség	partial	1.0	1
teljessége	fullness	1.0	4
teljességre	full	0.5	1
teljességéből	abundance	1.0	1
teljességéig	fullness	1.0	1
teljességének	administration	1.0	1
teljességével	fullness	1.0	3
teljesítette	did	0.5	1
teljesíti	keeps	0.5	1
teljesítsd	perform	1.0	1
teljesítse	give	1.0	1
teljesítsük	proportion	1.0	1
teljesítésére	will	1.0	1
teljesül	have	1.0	1
teljesült	commended	1.0	1
telnek	brothers	1.0	1
telt	she	0.4	2
telve	full	0.3333	2
temessék	bury	1.0	1
temetni	bury	1.0	1
temetésem	burial	1.0	1
temetésemre	prepare	1.0	1
temetésre	burying	1.0	1
temetőnek	in	1.0	1
templom	temple	0.6957	16
temploma	temple	1.0	9
templomba	temple	0.6154	16
templomban	temple	0.973	36
templomból	temple	1.0	9
templomi	profit	1.0	1
templommal	temple	1.0	1
templommá	temple	1.0	1
templomnak	beautiful	1.0	1
templomnál	temple	1.0	1
templomokban	temples	1.0	2
templomon	temple	1.0	2
templomot	temple	1.0	6
templompersellyel	treasury	1.0	1
templomra	temple	1.0	2
templomról	temple	1.0	1
templomába	temple	1.0	3
templomában	temple	1.0	2
templomáról	temple	1.0	1
templomát	temple	0.8	4
templomőrzője	zeus	1.0	1
tenger	sea	0.7778	21
tengerbe	sea	0.6522	15
tengerben	sea	1.0	6
tengerből	sea	1.0	2
tengeren	sea	0.8571	18
tengerhez	sea	1.0	1
tengermellékéről	who	1.0	1
tengernek	sea	1.0	4
tengerparti	sea	1.0	1
tengerre	sea	1.0	4
tengert	sea	1.0	6
tenned	also	1.0	1
tennem	want	1.0	1
tenni	do	0.4737	9
tennék	forbids	1.0	1
tenyerükön	hands	1.0	1
tenálad	you	1.0	2
teofilus	theophilus	1.0	2
terciusz	tertius	1.0	1
terem	fruit	0.3158	6
terembe	hearing	1.0	1
teremhet	bear	0.5	1
teremjen	fruit	1.0	2
teremjetek	fruit	0.5	2
teremjünk	produce	1.0	1
teremnek	fruit	1.0	1
teremt	to	1.0	1
teremtek	bear	1.0	1
teremtetett	created	0.8	4
teremtetnek	of	1.0	1
teremtett	created	0.5	3
teremtette	made	0.7273	8
teremtetted	made	1.0	1
teremtettek	of	1.0	1
teremtmény	created	0.3333	2
teremtménye	creature	1.0	1
teremtményeinek	kind	1.0	1
teremtményeknek	shaken	1.0	1
teremtménynek	creation	1.0	1
teremtse	create	1.0	1
teremtés	creation	1.0	3
teremtése	foundation	0.8	4
teremtésnek	creation	1.0	1
teremtésének	creation	1.0	1
teremtő	rather	1.0	1
teremtőjüknek	creator	1.0	1
terheket	burdens	1.0	2
terhekkel	burdens	1.0	1
terheli	against	1.0	1
terhelitek	difficult	0.5	1
terheljem	press	1.0	1
terheljék	let	1.0	1
terheljünk	burden	1.0	1
terhelve	burdened	0.5	1
terhem	burden	1.0	1
terhes	child	0.5	3
terhet	burden	0.6667	2
terhetekre	burden	0.8	4
terhére	might	1.0	1
terhét	burden	0.4	2
terjedjen	further	0.5	1
terjedt	grew	0.5	1
terjesszék	known	1.0	1
terjeszteni	spread	1.0	1
terjeszti	aroma	1.0	1
termetett	creation	1.0	1
termett	fruit	0.4	2
termetét	add	0.5	1
termetű	he	1.0	1
termésből	get	0.5	1
termésemet	crops	1.0	1
termést	fruit	0.7143	5
természet	nature	1.0	7
természetellenesre	against	1.0	1
természetes	natural	0.5	2
természetszerűleg	nature	1.0	1
természetű	nature	1.0	1
terméséből	fruit	0.5	1
termő	fruitful	0.5	1
tertullusz	tertullus	0.6667	2
terített	before	1.0	1
terítette	cut	1.0	1
terítették	and	0.6667	2
területen	parts	1.0	1
tesszük	do	0.75	3
test	flesh	0.5976	49
testamentumát	confirmed	1.0	1
testben	flesh	0.6522	15
testből	body	0.75	6
teste	body	0.5455	6
tested	body	1.0	7
testek	bodies	1.0	3
testem	body	0.5	4
testembe	me	0.5	1
testemben	body	0.4	2
testemet	body	0.6	3
testemre	body	1.0	1
testen	body	0.6	3
testet	body	0.7692	10
testetek	body	0.6	3
testetekben	body	1.0	2
testeteket	bodies	0.4	2
testetekkel	boast	0.5	1
testhez	flesh	1.0	1
testi	flesh	0.5333	8
testiek	fleshly	0.6667	2
testieknek	fleshly	1.0	1
testileg	suffered	0.4	2
testnek	body	0.4615	6
testre	desire	0.5	1
testrész	member	1.0	1
testtel	body	0.5	1
testté	flesh	0.7143	5
testtől	is	1.0	1
testvér	brothers	0.5	2
testvére	brother	0.9231	12
testvéred	brother	0.6667	2
testvérei	brothers	0.8889	8
testvéreid	brothers	1.0	3
testvéreidet	nor	1.0	1
testvéreiknek	brothers	1.0	1
testvéreim	brothers	1.0	9
testvéreit	brothers	0.8571	6
testvéreitek	among	1.0	1
testvéreivel	brothers	1.0	2
testvérek	brothers	1.0	4
testvéreket	brothers	0.3333	1
testvérekhez	brothers	1.0	1
testvéreknek	brothers	1.0	1
testvérem	brothers	0.5	1
testvéremnek	brother	1.0	1
testvéri	brotherly	1.0	1
testvérnek	sexual	1.0	1
testvérre	brothers	1.0	1
testvért	brothers	1.0	2
testvéréi	his	1.0	1
testvérének	brother	0.75	6
testvérére	brother	1.0	1
testvérét	brother	0.9231	12
testvérével	jesus	0.5	1
testvérük	brother	1.0	1
testében	body	0.6	3
testéből	flesh	1.0	1
testéhez	according	1.0	1
testének	body	0.6667	6
testére	body	1.0	1
testért	body	1.0	1
testéről	handkerchiefs	1.0	1
testét	body	0.619	13
testével	body	1.0	1
testéért	condemnation	0.5	1
testükben	judged	1.0	1
testüket	bodies	0.3333	1
testület	company	0.5	1
testünk	flesh	0.3333	1
testünkben	body	0.6667	2
testünket	body	1.0	2
testünknek	relief	1.0	1
testőrség	guard	0.6667	2
tesz	about	0.4167	5
teszed	do	0.5	2
teszek	about	0.3529	6
teszel	do	0.25	1
teszem	i	0.3333	6
teszi	makes	0.4167	5
teszik	fill	0.5	1
teszitek	you	0.4286	3
teszlek	make	1.0	2
tesznek	testify	0.7	7
tesztek	you	0.6667	4
teszünk	testify	0.6	3
tetején	housetop	1.0	1
tetejére	pinnacle	1.0	1
tetejéről	rooms	1.0	1
tetem	body	1.0	1
teteme	bones	0.5	1
tetszenek	beautiful	0.5	1
tetszeni	pleasers	0.6667	2
tetszett	good	0.4167	5
tetszik	pleased	1.0	1
tetszésére	respects	1.0	1
tetszését	enrolled	1.0	1
tetszésük	disciplined	1.0	1
tetsző	acceptably	0.5	1
tett	made	0.3125	10
tette	made	0.3571	5
tetted	have	0.4444	4
tetteinkben	present	1.0	1
tettek	gave	0.3077	4
tetteket	work	1.0	1
tettel	deed	1.0	2
tettelek	made	1.0	1
tettem	did	0.3333	2
tetten	found	1.0	1
tettetek	credit	0.5	3
tettetésük	hypocrisy	1.0	1
tették	laid	0.5455	6
tettél	testified	0.5	2
tettét	remorse	1.0	1
tettétek	den	0.4	2
tettéért	things	1.0	1
tettük	both	0.5	1
tettünk	about	0.5	1
tetézte	shut	1.0	1
teudás	making	1.0	1
teveszőr	clothed	1.0	1
teveszőrből	made	1.0	1
tevékeny	forgets	1.0	1
tevének	easier	0.6	3
tevét	swallow	1.0	1
tevő	lips	1.0	1
tha	lord	1.0	1
thesszalonikai	thessalonians	1.0	2
thesszalonikaiak	beroea	1.0	1
thesszalonikaiaknál	thessalonica	1.0	1
thesszalonikába	thessalonica	1.0	2
thesszalonikában	sent	1.0	1
thesszalonikából	thessalonica	1.0	2
thiatirai	angel	1.0	1
thiatirainak	thyatira	1.0	1
thiatirába	thyatira	1.0	1
thiatíra	lydia	1.0	1
ti	you	0.5879	271
tibennetek	you	0.7143	5
tiberiásból	tiberias	1.0	1
tiberiáson	other	1.0	1
tibérius	tiberius	1.0	1
tied	yours	0.6667	4
tieid	yours	1.0	4
tieidhez	friends	1.0	1
tihozzátok	will	1.0	2
tiköztetek	among	1.0	1
tiközületek	is	0.5	2
tilos	unlawful	1.0	1
tiltakozott	grown	1.0	1
tiltakoztak	spoke	1.0	1
tiltja	paying	1.0	1
tiltják	forbidding	1.0	1
tiltotta	so	1.0	1
tiltsanak	forbid	1.0	1
tiltsátok	forbid	0.8333	5
timeus	beggar	1.0	1
timoteus	timothy	1.0	1
timónt	timon	1.0	1
timóteus	timothy	1.0	15
timóteushoz	timothy	1.0	1
timóteusnak	timothy	1.0	2
timóteust	timothy	1.0	4
timótheus	timothy	1.0	1
tintával	ink	1.0	3
tipornak	dash	1.0	1
tiportatunk	struck	1.0	1
tiszt	lot	1.0	1
tiszta	pure	0.4615	18
tisztaságban	pureness	0.5	1
tisztasággal	purity	1.0	1
tisztaságnak	bread	0.3333	1
tisztaságában	sobriety	1.0	1
tisztaságával	sincerity	1.0	1
tisztel	honor	0.3333	1
tiszteld	honor	1.0	7
tisztelem	honor	1.0	1
tiszteletadásban	honor	1.0	1
tiszteletben	honorable	1.0	1
tiszteletet	honor	0.5	1
tiszteletre	masters	1.0	1
tiszteletüket	enter	1.0	1
tiszteli	honor	1.0	2
tisztelik	honor	1.0	1
tisztelje	honor	0.5	1
tiszteljetek	men	1.0	1
tisztelnek	worship	1.0	2
tisztelt	law	1.0	1
tiszteltek	announce	1.0	1
tisztelték	homage	0.5	1
tisztelésében	dwelling	1.0	1
tisztesség	honor	0.8571	6
tisztességben	with	0.5	2
tisztessége	honor	1.0	4
tisztességes	prominent	0.4	2
tisztességesek	honorable	0.25	1
tisztességesen	body	0.1667	1
tisztességet	honor	0.6667	6
tisztességgel	honor	0.75	3
tisztességre	honorable	0.3333	1
tisztességtelenebb	think	1.0	1
tisztességtudóan	while	1.0	1
tisztséget	honor	1.0	1
tiszttartó	governor	0.75	3
tiszttartóhoz	governor	1.0	1
tiszttartója	proconsul	1.0	1
tiszttartónak	governor	1.0	2
tiszttartónál	governor	1.0	1
tiszttartót	turn	1.0	1
tiszttartóval	paulus	1.0	1
tisztulj	clean	0.4286	3
tisztult	cleansed	1.0	1
tisztultak	cleansed	1.0	1
tisztulás	fulfillment	1.0	1
tisztulásodért	cleansing	1.0	1
tisztulásának	were	1.0	1
tiszták	clean	0.375	3
tisztákat	holy	1.0	1
tisztálkodási	washings	0.5	1
tisztán	keep	0.6667	2
tisztának	defect	0.3333	1
tisztátalan	unclean	0.8182	27
tisztátalannak	person	0.3333	2
tisztátalanná	defiled	1.0	1
tisztátalanok	children	1.0	1
tisztátalanoknak	unclean	0.6667	2
tisztátalanokra	sprinkling	1.0	1
tisztátalanság	uncleanness	1.0	2
tisztátalanságból	uncleanness	1.0	1
tisztátalanságnak	uncleanness	1.0	3
tisztátalanságot	depraved	0.5	1
tisztátalanságra	uncleanness	1.0	1
tisztátalanságtól	holiness	0.5	1
tisztátalanságától	idols	1.0	1
tisztátalanságával	earth	1.0	1
tisztátalant	unclean	0.6667	2
tisztátlan	unclean	1.0	1
tisztét	course	1.0	1
tisztítanak	shedding	1.0	1
tisztított	refined	1.0	1
tisztította	cleansing	1.0	1
tisztítsatok	and	1.0	1
tisztítsd	inside	1.0	1
tisztítson	purify	1.0	1
tisztítsuk	cleanse	1.0	1
tisztítsák	but	1.0	1
tisztítsátok	cleanse	0.5	1
titeket	you	0.9518	237
titka	mystery	0.8	4
titkai	heart	1.0	1
titkainak	stewards	1.0	1
titkait	mysteries	0.6667	2
titkokat	mysteries	1.0	1
titkolhatta	escape	1.0	1
titkolhatóak	hidden	1.0	1
titkon	secret	0.4	2
titkos	already	0.5	1
titkot	mystery	0.8	4
titkát	mystery	0.8571	6
titok	hidden	0.4286	3
titokban	secret	0.7273	8
titusz	titus	1.0	7
tituszról	for	1.0	1
tituszt	titus	1.0	3
tivornyázásokban	binges	0.5	1
tizedet	tithes	0.6667	6
tizedik	tenth	1.0	1
tizedrésze	fell	1.0	1
tizeneggyel	eleven	1.0	1
tizenegy	eleven	0.5	2
tizenegyedik	eleventh	1.0	1
tizenegyet	eleven	0.3333	1
tizenegynek	eleven	1.0	2
tizenkettedik	twelfth	1.0	1
tizenketten	twelve	1.0	1
tizenkettő	twelve	1.0	12
tizenkettőnek	twelve	1.0	2
tizenkettőt	twelve	1.0	9
tizenkettővel	twelve	0.8	4
tizenkét	twelve	0.9167	33
tizenkétezer	thousand	0.5	11
tizenkétszer	fruits	1.0	1
tizennegyedik	fourteenth	1.0	2
tizennyolc	eighteen	1.0	3
tizennégy	fourteen	1.0	5
tizenöt	fifteen	1.0	3
tizenötödik	year	1.0	1
tiéd	yours	1.0	2
tiédet	goods	1.0	1
tiérettetek	behalf	0.3333	1
tiértetek	sake	0.5	2
tiétek	yours	0.5714	4
tiéteket	yours	1.0	2
tobzódott	grew	1.0	1
tobzódtak	wantonly	1.0	1
tobzódtatok	nourished	0.5	1
tobzódások	orgies	1.0	1
tobzódásokban	drunken	0.3333	1
tobzódást	daytime	1.0	1
tobzódásának	luxury	1.0	1
tojást	he	1.0	1
tolakodása	persistence	1.0	1
tollal	pen	1.0	1
tolongott	pressed	0.5	1
tolvaj	thief	0.9167	11
tolvajmódra	overtake	1.0	1
tolvajok	thieves	0.6667	4
topáz	topaz	1.0	1
torkuk	tongues	1.0	1
torlod	avenge	1.0	1
tornyot	tower	0.6	3
tornác	gate	1.0	1
tornáca	porches	1.0	1
tornácra	porch	0.5	2
tornácában	walking	1.0	1
torony	siloam	1.0	1
torzsalkodása	corrupt	1.0	1
tova	forth	1.0	1
tovább	along	0.25	2
továbbmenne	further	1.0	1
továbbment	passed	0.6	3
továbbmenve	he	1.0	2
továbbá	finally	0.6	3
trakhónitisz	ituraea	1.0	1
tres	three	1.0	1
trofimosz	trophimus	1.0	1
trofimoszt	trophimus	1.0	2
trogilliumban	stayed	1.0	1
trombita	trumpet	0.5	2
trombitaharsogáshoz	trumpet	1.0	1
trombitaszóként	i	0.5	1
trombitaszóra	trumpet	1.0	1
trombitaszóval	sound	0.5	1
trombitához	voice	1.0	1
trombitájának	blasts	1.0	1
trombitálni	sound	1.0	2
trombitált	sounded	1.0	7
trombitáláshoz	themselves	1.0	1
trombitások	trumpeters	1.0	1
trágyára	manure	1.0	1
trágárság	jesting	1.0	1
trónjaikról	princes	0.5	1
trónom	throne	1.0	1
trónusához	throne	1.0	1
tróászba	troas	1.0	3
tróászban	troas	1.0	2
tróászból	sail	0.5	1
trüfainát	tryphaena	1.0	1
trüfónászt	tryphosa	1.0	1
tud	knows	0.6	6
tudakozva	examining	0.5	1
tudakozza	tell	1.0	1
tudakozzátok	search	1.0	1
tudakozódott	asked	1.0	1
tudatlanok	ignorant	0.6667	2
tudatlanokkal	ignorant	1.0	1
tudatlanoknak	foolish	1.0	1
tudatlanság	ignorance	1.0	1
tudatlanságból	did	1.0	1
tudatlanságnak	times	1.0	1
tudatlanságtok	as	0.5	1
tudatlanul	in	1.0	1
tudd	know	0.5	1
tudhassátok	enlightened	1.0	1
tudhatjuk	know	1.0	1
tudhatom	sure	1.0	1
tudható	is	1.0	1
tudja	knows	0.5185	14
tudjak	anything	0.5	1
tudjatok	uninformed	1.0	1
tudjuk	know	0.56	42
tudják	know	0.4444	4
tudjátok	know	0.8182	72
tudna	able	0.3333	1
tudnak	know	0.3333	1
tudni	know	0.6667	4
tudniillik	that	0.6667	8
tudná	master	0.3333	2
tudnák	testify	1.0	1
tudnánk	much	1.0	1
tudnátok	known	1.0	1
tudod	know	0.8947	17
tudok	know	0.3333	3
tudom	know	0.5753	42
tudomány	teaching	0.5	2
tudománya	teaching	1.0	1
tudományokat	vain	1.0	2
tudományom	teaching	1.0	1
tudományról	teaching	1.0	1
tudományt	knowledge	1.0	1
tudományában	teaching	1.0	1
tudományán	teaching	1.0	2
tudományától	teaching	1.0	1
tudomása	concerning	1.0	1
tudomásul	known	1.0	1
tudomására	became	1.0	1
tudott	could	0.6	3
tudsz	know	1.0	3
tudta	know	0.2609	6
tudtad	knew	1.0	2
tudtak	able	0.4	2
tudtam	i	0.5	2
tudtatta	reported	1.0	1
tudtok	know	0.6667	4
tudtomra	word	1.0	1
tudtotokra	make	0.5	3
tudtuk	cast	1.0	1
tudtukon	entertained	1.0	1
tudtul	known	1.0	2
tudták	they	0.6364	7
tudtára	told	0.4	2
tudtátok	knowing	1.0	1
tudtával	aware	1.0	1
tudunk	speak	1.0	1
tudva	knowing	0.8929	25
tudván	knowing	1.0	2
tudásának	knowledge	1.0	1
tudódnék	known	1.0	3
tudókat	them	1.0	1
tudós	mighty	1.0	1
tujafát	every	1.0	1
tulajdon	own	0.9231	12
tulajdonul	possession	1.0	1
tulajdonít	counts	0.5	1
tulajdonítatott	accounted	1.0	1
tulajdonított	by	1.0	1
tulajdonítsd	hold	1.0	1
tulajdoníttassék	accounted	1.0	1
tulajdoníttatik	accounted	0.6667	2
tulajdoníttatott	was	0.6	3
tulajdoníttaték	accounted	1.0	1
tulajdonítunk	abundant	1.0	1
tulajdonítva	account	0.5	1
tulkok	calves	1.0	1
tulkot	calf	1.0	3
tusakodjatok	contend	0.5	1
tusakodjunk	fight	1.0	1
tusakodott	contended	1.0	1
tusakodtak	contended	1.0	1
tusakodva	striving	1.0	1
tusakodás	conflict	1.0	1
tusakodásom	greatly	1.0	1
tusakodásunk	wrestling	1.0	1
tyúk	hen	1.0	2
tábita	tabitha	1.0	2
táblát	writing	1.0	1
táboron	camp	1.0	2
táborát	camp	1.0	1
tája	winds	1.0	1
tájaira	for	1.0	1
tájakat	fields	1.0	1
tájban	about	1.0	4
tál	meal	0.5	1
tálba	dish	1.0	2
tálban	platter	1.0	2
tálnak	cup	0.5	1
tálon	platter	1.0	2
támad	will	0.2308	3
támadj	arise	1.0	1
támadjon	arise	1.0	1
támadnak	will	0.28	7
támadni	angry	0.5	1
támadnia	again	0.5	2
támadott	anyone	0.25	1
támadt	arose	0.2281	13
támadtak	paul	1.0	1
támadtok	raised	1.0	1
támadást	violent	1.0	1
támadó	hand	0.5	1
támasszak	set	1.0	1
támasszatok	out	1.0	1
támasszon	raise	1.0	3
támaszkodsz	glory	1.0	1
