surface	lemma	pos	features	source
sacarla	sacar	Verb	Case=Accusative;Person=Third;Number=Singular	unimorph
sacarle	sacar	Verb	Case=Dative;Person=Third;Number=Singular	unimorph
sacarlos	sacar	Verb	Case=Accusative;Person=Third;Number=Plural	unimorph
sacaron	sacar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Plural	unimorph
sacará	sacar	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Singular	unimorph
sacarán	sacar	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Plural	unimorph
sacasen	sacar	Verb	Mood=Subjunctive;Tense=Past;Person=Third;Number=Plural	unimorph
sacaste	sacar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Second;Number=Singular	unimorph
sacerdocio	sacerdocio	Noun		base
sacerdotal	sacerdotal	Adjective		base
sacerdote	sacerdote	Noun		base
sacerdotes	sacerdote	Noun	Gender=Masculine;Number=Plural	unimorph
saciados	saciar	Verb	Tense=Past;Gender=Masculine;Number=Plural	unimorph
saciar	saciar	Verb		base
saco	sacar	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Singular	unimorph
sacos	saco	Noun	Gender=Masculine;Number=Plural	unimorph
sacrificaban	sacrificar	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=Third;Number=Plural	unimorph
sacrificada	sacrificar	Verb	Tense=Past;Gender=Feminine;Number=Singular	unimorph
sacrificadas	sacrificar	Verb	Tense=Past;Gender=Feminine;Number=Plural	unimorph
sacrificado	sacrificar	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
sacrifican	sacrificar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Plural	unimorph
sacrificar	sacrificar	Verb		base
sacrificio	sacrificio	Noun		base
sacrificios	sacrificio	Noun	Gender=Masculine;Number=Plural	unimorph
sacrilegio	sacrilegio	Noun		base
sacrílegos	sacrílego	Adjective	Gender=Masculine;Number=Plural	unimorph
sacudid	sacudir	Verb	Mood=Imperative;Person=Second;Number=Plural	unimorph
sacudiendo	sacudir	Verb	Tense=Present	unimorph
sacudimos	sacudir	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Plural	unimorph
sacándolo	sacar	Verb	Tense=Present;Case=Accusative;Person=Third;Number=Singular	unimorph
sacándolos	sacar	Verb	Tense=Present;Case=Accusative;Person=Third;Number=Plural	unimorph
sacó	sacar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Singular	unimorph
saduceos	saduceo	Adjective	Gender=Masculine;Number=Plural	unimorph
sagaces	sagaz	Adjective	Number=Plural	unimorph
sagradas	sagrado	Adjective	Gender=Feminine;Number=Plural	unimorph
sal	salir	Verb	Mood=Imperative;Person=Second;Number=Singular	unimorph
sala	salar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
salada	salar	Verb	Tense=Past;Gender=Feminine;Number=Singular	unimorph
salado	salar	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
salados	salar	Verb	Tense=Past;Gender=Masculine;Number=Plural	unimorph
salamina	salamina	Proper noun		base
salario	salariar	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Singular	unimorph
salathiel	salathiel	Proper noun		alignment
saldrá	salir	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Singular	unimorph
saldrán	salir	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Plural	unimorph
saldrás	salir	Verb	Mood=Indicative;Tense=Future;Person=Second;Number=Singular	unimorph
sale	salar	Verb	Mood=Subjunctive;Tense=Present;Person=First;Number=Singular	unimorph
salem	salem	Proper noun		base
salen	salar	Verb	Mood=Subjunctive;Tense=Present;Person=Third;Number=Plural	unimorph
salga	salir	Verb	Mood=Subjunctive;Tense=Present;Person=First;Number=Singular	unimorph
salgamos	salir	Verb	Mood=Subjunctive;Tense=Present;Person=First;Number=Plural	unimorph
salgas	salir	Verb	Mood=Subjunctive;Tense=Present;Person=Second;Number=Singular	unimorph
salgáis	salir	Verb	Mood=Subjunctive;Tense=Present;Person=Second;Number=Plural	unimorph
salid	salir	Verb	Mood=Imperative;Person=Second;Number=Plural	unimorph
salida	salir	Verb	Tense=Past;Gender=Feminine;Number=Singular	unimorph
salidas	salir	Verb	Tense=Past;Gender=Feminine;Number=Plural	unimorph
salido	salir	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
salidos	salir	Verb	Tense=Past;Gender=Masculine;Number=Plural	unimorph
saliendo	salir	Verb	Tense=Present	unimorph
saliere	salir	Verb	Mood=Subjunctive;Tense=Future;Person=First;Number=Singular	unimorph
salieron	salir	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Plural	unimorph
saliese	salir	Verb	Mood=Subjunctive;Tense=Past;Person=First;Number=Singular	unimorph
saliesen	salir	Verb	Mood=Subjunctive;Tense=Past;Person=Third;Number=Plural	unimorph
salimos	salir	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Plural	unimorph
salir	salir	Verb		base
salisteis	salir	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Second;Number=Plural	unimorph
saliva	salivar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
saliéndoos	salir	Verb	Tense=Present;Case=Dative;Person=Second;Number=Plural	unimorph
saliéndose	salir	Verb	Tense=Present;Case=Dative;Person=Third;Number=Singular	unimorph
salió	salir	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Singular	unimorph
salmo	salmo	Noun		base
salmos	salmo	Noun	Gender=Masculine;Number=Plural	unimorph
salmón	salmón	Noun		base
salomé	salomé	Unknown		base
salomón	salomón	Proper noun		base
saltando	saltar	Verb	Tense=Present	unimorph
salte	saltar	Verb	Mood=Subjunctive;Tense=Present;Person=First;Number=Singular	unimorph
salteadores	salteador	Noun	Gender=Masculine;Number=Plural	unimorph
saltó	saltar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Singular	unimorph
salud	salud	Noun		base
saluda	saludar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
saludable	saludable	Adjective		base
saludad	saludar	Verb	Mood=Imperative;Person=Second;Number=Plural	unimorph
saludadla	saludar	Verb	Mood=Imperative;Person=Third;Number=Singular;Case=Accusative	unimorph
saludado	saludar	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
saludan	saludar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Plural	unimorph
saludaos	saludar	Verb	Mood=Imperative;Person=Second;Number=Plural;Case=Dative	unimorph
saludar	saludar	Verb		base
saludarle	saludar	Verb	Case=Dative;Person=Third;Number=Singular	unimorph
saludaron	saludar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Plural	unimorph
saludo	saludar	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Singular	unimorph
saludándolas	saludar	Verb	Tense=Present;Case=Accusative;Person=Third;Number=Plural	unimorph
saludéis	saludar	Verb	Mood=Subjunctive;Tense=Present;Person=Second;Number=Plural	unimorph
saludó	saludar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Singular	unimorph
salutaciones	salutación	Noun	Gender=Feminine;Number=Plural	unimorph
salutación	salutación	Noun		base
salva	salvar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
salvación	salvación	Noun		base
salvado	salvar	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
salvador	salvador	Proper noun		base
salvan	salvar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Plural	unimorph
salvar	salvar	Verb		base
salvarlas	salvar	Verb	Case=Accusative;Person=Third;Number=Plural	unimorph
salvarle	salvar	Verb	Case=Dative;Person=Third;Number=Singular	unimorph
salvaron	salvar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Plural	unimorph
salvaros	salvar	Verb	Case=Dative;Person=Second;Number=Plural	unimorph
salvarse	salvar	Verb	Case=Dative;Person=Third;Number=Singular	unimorph
salvará	salvar	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Singular	unimorph
salvarás	salvar	Verb	Mood=Indicative;Tense=Future;Person=Second;Number=Singular	unimorph
salvaría	salvar	Verb	Person=First;Number=Singular	unimorph
salvas	salvar	Verb	Mood=Indicative;Tense=Present;Person=Second;Number=Singular	unimorph
salvase	salvar	Verb	Mood=Subjunctive;Tense=Past;Person=First;Number=Singular	unimorph
salve	salvar	Verb	Mood=Subjunctive;Tense=Present;Person=First;Number=Singular	unimorph
salven	salvar	Verb	Mood=Subjunctive;Tense=Present;Person=Third;Number=Plural	unimorph
salvo	salvar	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Singular	unimorph
salvos	salvo	Adposition	Gender=Masculine;Number=Plural	unimorph
salvó	salvar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Singular	unimorph
salí	salir	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=First;Number=Singular	unimorph
salía	salir	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=First;Number=Singular	unimorph
salían	salir	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=Third;Number=Plural	unimorph
samaria	samario	Noun	Number=Singular;Gender=Feminine	wiktionary
samaritana	samaritano	Adjective	Gender=Feminine;Number=Singular	unimorph
samaritano	samaritano	Adjective		base
samaritanos	samaritano	Adjective	Gender=Masculine;Number=Plural	unimorph
samotracia	samotracio	Adjective	Number=Singular;Gender=Feminine	wiktionary
samuel	samuel	Proper noun		base
sana	sanar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
sanaba	sanar	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=First;Number=Singular	unimorph
sanaban	sanar	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=Third;Number=Plural	unimorph
sanad	sanar	Verb	Mood=Imperative;Person=Second;Number=Plural	unimorph
sanadas	sanar	Verb	Tense=Past;Gender=Feminine;Number=Plural	unimorph
sanado	sanar	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
sanados	sanar	Verb	Tense=Past;Gender=Masculine;Number=Plural	unimorph
sanando	sanar	Verb	Tense=Present	unimorph
sanar	sanar	Verb		base
sanarlos	sanar	Verb	Case=Accusative;Person=Third;Number=Plural	unimorph
sanará	sanar	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Singular	unimorph
sanarán	sanar	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Plural	unimorph
sanaré	sanar	Verb	Mood=Indicative;Tense=Future;Person=First;Number=Singular	unimorph
sanaría	sanar	Verb	Person=First;Number=Singular	unimorph
sanas	sanar	Verb	Mood=Indicative;Tense=Present;Person=Second;Number=Singular	unimorph
sanase	sanar	Verb	Mood=Subjunctive;Tense=Past;Person=First;Number=Singular	unimorph
sanasen	sanar	Verb	Mood=Subjunctive;Tense=Past;Person=Third;Number=Plural	unimorph
sandalias	sandalia	Noun	Gender=Feminine;Number=Plural	unimorph
sane	sanar	Verb	Mood=Subjunctive;Tense=Present;Person=First;Number=Singular	unimorph
sangre	sangrar	Verb	Mood=Subjunctive;Tense=Present;Person=First;Number=Singular	unimorph
sanidad	sanidad	Noun		base
sanidades	sanidad	Noun	Gender=Feminine;Number=Plural	unimorph
sano	sanar	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Singular	unimorph
sanos	sano	Adjective	Gender=Masculine;Number=Plural	unimorph
santa	san	Adjective	Number=Singular;Gender=Feminine	wiktionary
santas	santa	Adjective	Gender=Feminine;Number=Plural	unimorph
santidad	santidad	Noun		base
santifica	santificar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
santificación	santificación	Noun		base
santificad	santificar	Verb	Mood=Imperative;Person=Second;Number=Plural	unimorph
santificada	santificar	Verb	Tense=Past;Gender=Feminine;Number=Singular	unimorph
santificado	santificar	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
santificados	santificar	Verb	Tense=Past;Gender=Masculine;Number=Plural	unimorph
santificar	santificar	Verb		base
santificarla	santificar	Verb	Case=Accusative;Person=Third;Number=Singular	unimorph
santifico	santificar	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Singular	unimorph
santificó	santificar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Singular	unimorph
santifique	santificar	Verb	Mood=Subjunctive;Tense=Present;Person=First;Number=Singular	unimorph
santifícalos	santificar	Verb	Mood=Imperative;Person=Third;Number=Plural;Case=Accusative	unimorph
santo	santo	Adjective		base
santos	santo	Adjective	Gender=Masculine;Number=Plural	unimorph
santuario	santuario	Noun		base
santuarios	santuario	Noun	Gender=Masculine;Number=Plural	unimorph
santísima	santísimo	Proper noun	Number=Singular;Gender=Feminine	wiktionary
santísimo	santísimo	Proper noun		base
sanó	sanar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Singular	unimorph
saque	sacar	Verb	Mood=Subjunctive;Tense=Present;Person=First;Number=Singular	unimorph
saquear	saquear	Verb		base
saqueará	saquear	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Singular	unimorph
saques	sacar	Verb	Mood=Subjunctive;Tense=Present;Person=Second;Number=Singular	unimorph
sara	sara	Proper noun		base
sardio	sardio	Proper noun		alignment
sardis	sardio	Proper noun		alignment
sardónica	sardónico	Adjective	Number=Singular;Gender=Feminine	wiktionary
sarmientos	sarmiento	Proper noun	Gender=Masculine;Number=Plural	unimorph
satanás	satanás	Noun		base
satisfacción	satisfacción	Noun		base
satisfacer	satisfacer	Verb		base
satisfagáis	satisfacer	Verb	Mood=Subjunctive;Tense=Present;Person=Second;Number=Plural	unimorph
satisfaré	satisfacer	Verb	Mood=Indicative;Tense=Future;Person=First;Number=Singular	unimorph
satisfechos	satisfacer	Verb	Tense=Past;Gender=Masculine;Number=Plural	unimorph
saulo	saulo	Proper noun		base
sayo	sayo	Noun		base
sazonada	sazonar	Verb	Tense=Past;Gender=Feminine;Number=Singular	unimorph
sazones	sazonar	Verb	Mood=Subjunctive;Tense=Present;Person=Second;Number=Singular	unimorph
saúl	saúl	Proper noun		base
se	se	Pronoun		base
sea	ser	Verb	Mood=Subjunctive;Tense=Present;Person=First;Number=Singular	unimorph
seamos	ser	Verb	Mood=Subjunctive;Tense=Present;Person=First;Number=Plural	unimorph
sean	ser	Verb	Mood=Subjunctive;Tense=Present;Person=Third;Number=Plural	unimorph
seas	ser	Verb	Mood=Subjunctive;Tense=Present;Person=Second;Number=Singular	unimorph
seca	secar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
secado	secar	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
secando	secar	Verb	Tense=Present	unimorph
secará	secar	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Singular	unimorph
seco	secar	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Singular	unimorph
secos	seco	Adjective	Gender=Masculine;Number=Plural	unimorph
secreta	secretar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
secretamente	secretamente	Adverb		base
secretas	secretar	Verb	Mood=Indicative;Tense=Present;Person=Second;Number=Singular	unimorph
secreto	secretar	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Singular	unimorph
secta	secta	Noun		base
secándose	secar	Verb	Tense=Present;Case=Dative;Person=Third;Number=Singular	unimorph
secó	secar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Singular	unimorph
sed	ser	Verb	Mood=Imperative;Person=Second;Number=Plural	unimorph
seda	sedar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
sediciones	sedición	Noun	Gender=Feminine;Number=Plural	unimorph
sedición	sedición	Noun		base
sediento	sediento	Adjective		base
seducida	seducir	Verb	Tense=Past;Gender=Feminine;Number=Singular	unimorph
segada	segar	Verb	Tense=Past;Gender=Feminine;Number=Singular	unimorph
segado	segar	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
segadores	segador	Noun	Gender=Masculine;Number=Plural	unimorph
segar	segar	Verb		base
segaremos	segar	Verb	Mood=Indicative;Tense=Future;Person=First;Number=Plural	unimorph
segará	segar	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Singular	unimorph
seguid	seguir	Verb	Mood=Imperative;Person=Second;Number=Plural	unimorph
seguidle	seguir	Verb	Mood=Imperative;Person=Third;Number=Singular;Case=Dative	unimorph
seguido	seguir	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
seguir	seguir	Verb		base
seguirle	seguir	Verb	Case=Dative;Person=Third;Number=Singular	unimorph
seguirán	seguir	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Plural	unimorph
seguirás	seguir	Verb	Mood=Indicative;Tense=Future;Person=Second;Number=Singular	unimorph
seguiré	seguir	Verb	Mood=Indicative;Tense=Future;Person=First;Number=Singular	unimorph
segunda	segundar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
segundo	segundar	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Singular	unimorph
segur	segur	Noun		base
segura	segurar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
seguramente	seguramente	Adverb		base
seguridad	seguridad	Noun		base
seguro	segurar	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Singular	unimorph
seguros	seguro	Adjective	Gender=Masculine;Number=Plural	unimorph
seguía	seguir	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=First;Number=Singular	unimorph
seguían	seguir	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=Third;Number=Plural	unimorph
seguís	seguir	Verb	Mood=Indicative;Tense=Present;Person=Second;Number=Singular	unimorph
segáremos	segar	Verb	Mood=Subjunctive;Tense=Future;Person=First;Number=Plural	unimorph
según	según	Adposition		base
seis	seis	Numeral		base
seiscientos	seiscientos	Numeral		base
seleucia	seleucia	Proper noun		base
sella	sellar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
sellado	sellar	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
sellados	sellar	Verb	Tense=Past;Gender=Masculine;Number=Plural	unimorph
sellando	sellar	Verb	Tense=Present	unimorph
selles	sellar	Verb	Mood=Subjunctive;Tense=Present;Person=Second;Number=Singular	unimorph
sello	sellar	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Singular	unimorph
sellos	sello	Noun	Gender=Masculine;Number=Plural	unimorph
selló	sellar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Singular	unimorph
sem	sem	Proper noun		base
semana	semana	Noun		base
sembraba	sembrar	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=First;Number=Singular	unimorph
sembrada	sembrar	Verb	Tense=Past;Gender=Feminine;Number=Singular	unimorph
sembrado	sembrar	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
sembrador	sembrador	Adjective		base
sembrados	sembrar	Verb	Tense=Past;Gender=Masculine;Number=Plural	unimorph
sembramos	sembrar	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Plural	unimorph
sembrando	sembrar	Verb	Tense=Present	unimorph
sembrar	sembrar	Verb		base
sembrare	sembrar	Verb	Mood=Subjunctive;Tense=Future;Person=First;Number=Singular	unimorph
